index_cafeteria,cafeteria_name,label,cafeteria_type_orignal,label_zero-shot,img,Latitude,Longitude,openTime,closeTime,소재지전체주소,인허가일자,영업상태구분코드,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
8293,콩닭콩닭,찜/탕/찌개,호프/통닭,치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190729_22%2F1564338389128PVV2G_JPEG%2FEUOhzQ9UWJhHLikzKhzOEDZV.jpg,37.8651651,127.7518397,,,강원특별자치도 춘천시 석사동 743-11,2002-02-05,1,51.3,2019-05-28 13:19:13,강원특별자치도,춘천시,석사동,743-11
8323,춘천옥수한방코다리,찜/탕/찌개,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190730_203%2F1564484148630rOtIA_JPEG%2FqtuekP8BbYl5Ga5DFe-WUPej.jpg,37.8694783,127.7273329,,,강원특별자치도 춘천시 효자동 685-7,2004-06-10,1,80.74,2018-06-15 9:39:02,강원특별자치도,춘천시,효자동,685-7
9237,순이네,찜/탕/찌개,호프/통닭,치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190804_192%2F15649079836503L3WE_JPEG%2FCb942ZktpO6QnHEfaqx6nI81.jpg,37.8657261,127.7527061,,,강원특별자치도 춘천시 석사동 743-2,1999-05-27,1,29.92,2022-02-07 9:30:38,강원특별자치도,춘천시,석사동,743-2
8094,충남삼계탕박물관점,찜/탕/찌개,탕류(보신용),분식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190810_131%2F1565422794958QNvaE_JPEG%2FZZtT86_8wFEC80mi3k5igiUr.jpg,37.8630304,127.7507559,,,강원특별자치도 춘천시 석사동 764-12,2010-12-14,1,94.23,2021-01-06 15:42:23,강원특별자치도,춘천시,석사동,764-12
9581,미가쭈꾸미,찜/탕/찌개,분식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190916_28%2F156858025117881ITf_JPEG%2FmPi1r2g-NDBVO1C5_n8VtA4D.jpg,37.8641339,127.751171,,,강원특별자치도 춘천시 석사동 756-18 (1층),2011-10-11,1,69,2021-12-19 16:57:14,강원특별자치도,춘천시,석사동,756-18 (1층)
11546,천진동석사점,찜/탕/찌개,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191030_275%2F1572387971749YYxUK_JPEG%2FbKrahE9VdWxGYv7i-faj8Fne.jpg,37.8610553,127.7426628,,,강원특별자치도 춘천시 석사동 648-2,2019-10-01,1,101.39,2019-10-01 14:23:43,강원특별자치도,춘천시,석사동,648-2
8801,형과아우,찜/탕/찌개,한식,찜/탕/찌개,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191115_64%2F1573816024654r6HpN_JPEG%2FnTUeHkzvQsv7i0Mae0yGhDDD.jpg,37.8643833,127.7515986,,,강원특별자치도 춘천시 석사동 748-11,2001-11-19,1,56.16,2022-02-07 9:49:14,강원특별자치도,춘천시,석사동,748-11
11379,원조춘천왕감자탕,찜/탕/찌개,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200211_122%2F1581401933400MBJ2U_JPEG%2FBJGxz7Txce6EONDoh0NaxoMw.jpg,37.8535631,127.7466375,,,강원특별자치도 춘천시 석사동 836-5,2020-01-14,1,110.12,2022-02-09 9:47:12,강원특별자치도,춘천시,석사동,836-5
9899,신낙지마루,찜/탕/찌개,기타,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200430_293%2F1588234534916GnuaJ_JPEG%2FPsi4ucGRXad8nK0_KzbEWkXT.jpg,37.874757,127.7433426,,,강원특별자치도 춘천시 효자동 20-4,2006-07-20,1,88.56,2022-02-07 13:04:38,강원특별자치도,춘천시,효자동,20-4
9966,자미왕갈비해장국,찜/탕/찌개,탕류(보신용),국밥,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201029_230%2F1603963818868TYlna_JPEG%2FlPzQQ_jda6KXJKxjas6CKyUY.jpeg.jpg,37.8487213,127.7495369,,,강원특별자치도 춘천시 석사동 940-3 (1층),2011-03-24,1,113.39,2018-01-16 9:55:05,강원특별자치도,춘천시,석사동,940-3 (1층)
10562,북한강쭈꾸미,찜/탕/찌개,정종/대포집/소주방,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210102_51%2F1609584819364r4l6h_JPEG%2FZ1lMK-EZudJx4XUxjOuDepcs.jpg,37.8652607,127.751308,,,강원특별자치도 춘천시 석사동 747-1,2020-09-16,1,97.03,2022-01-20 9:17:09,강원특별자치도,춘천시,석사동,747-1
9591,신남큰집궁중삼계탕,찜/탕/찌개,한식,찜/탕/찌개,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210205_185%2F1612517614464C9hBW_JPEG%2FASodurPZWief3RpcNZGdA2MP.jpeg.jpg,37.862848,127.7398895,,,강원특별자치도 춘천시 효자동 223-1,2011-10-14,1,180,2022-10-05 15:30:30,강원특별자치도,춘천시,효자동,223-1
11314,신바람낙지,찜/탕/찌개,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210522_119%2F1621643162886vNhE1_JPEG%2FIt5gHIBP-d4JQC7mJcRZJ6ty.jpg,37.8526346,127.7513021,,,강원특별자치도 춘천시 석사동 113-1,2019-06-25,1,84.18,2021-05-04 11:24:50,강원특별자치도,춘천시,석사동,113-1
11615,아재쭈꾸미,찜/탕/찌개,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210713_263%2F1626164044413urV1P_JPEG%2FCcfmqSZ6vHIqwMrO2Wep_I-P.jpg,37.8654046,127.7515001,,,강원특별자치도 춘천시 석사동 742-11,2015-05-04,1,108.21,2022-01-19 15:06:15,강원특별자치도,춘천시,석사동,742-11
12333,큰손뼈해장국,찜/탕/찌개,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211231_40%2F1640927458076FPryh_JPEG%2FQrzs5inTdtB7N9e1vRivO8M5.jpg,37.8600131,127.7432027,,,강원특별자치도 춘천시 석사동 641-3,2020-05-11,1,88.38,2022-01-19 17:04:24,강원특별자치도,춘천시,석사동,641-3
11944,윤반장춘천점,찜/탕/찌개,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220218_127%2F16451832221517QkuU_JPEG%2F6D1F0699-6005-4B45-93A5-D89AD67A0E69.jpeg,37.8669692,127.7525788,,,강원특별자치도 춘천시 석사동 736-19,2022-02-17,1,71.15,2022-07-22 11:41:25,강원특별자치도,춘천시,석사동,736-19
11085,강빠,찜/탕/찌개,일식,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220328_174%2F1648478594788mrWyC_JPEG%2F20220328_002006.jpg,37.8652635,127.7533268,,,강원특별자치도 춘천시 석사동 745-2,2020-02-28,1,77.4,2020-02-28 11:49:46,강원특별자치도,춘천시,석사동,745-2
10621,효자누룽지백숙,찜/탕/찌개,한식,백반,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220723_160%2F1658554098507v14hm_JPEG%2F20220722_202053.jpg,37.8726701,127.7326413,,,강원특별자치도 춘천시 효자동 465-13,2022-06-22,1,75.85,2022-07-05 17:44:13,강원특별자치도,춘천시,효자동,465-13
8787,부촌식당해장국,찜/탕/찌개,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220806_244%2F1659724304641tGxTg_JPEG%2F20220805_180723.jpg,37.8778083,127.7376824,,,강원특별자치도 춘천시 효자동 744-2,1995-10-25,1,31.82,2012-12-05 14:38:26,강원특별자치도,춘천시,효자동,744-2
11579,바다가 내손아귀,찜/탕/찌개,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220908_169%2F1662612311214Kblc0_PNG%2FKakaoTalk_20220908_133144031.png,37.8502433,127.7496761,,,강원특별자치도 춘천시 석사동 909-2,2022-08-29,1,81.21,2022-09-16 9:10:03,강원특별자치도,춘천시,석사동,909-2
8041,승도리네곱도리탕춘천점,찜/탕/찌개,한식,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221021_75%2F1666329831894nmJp6_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6_%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA%25B9%25E8%25B9%25CE.jpg,37.8658194,127.7525737,,,강원특별자치도 춘천시 석사동 743-1 (1층),2004-09-01,1,115.2,2022-08-12 9:36:40,강원특별자치도,춘천시,석사동,743-1 (1층)
11034,아재불닭발,찜/탕/찌개,정종/대포집/소주방,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230321_197%2F1679364116981B6rO5_PNG%2FDB59920C-8ED9-4FA3-A1D4-A826263DA448.png,37.8736122,127.7431244,,,강원특별자치도 춘천시 효자동 626-7,2020-04-27,1,54,2023-03-02 16:10:58,강원특별자치도,춘천시,효자동,626-7
10154,옥이네콩탕,찜/탕/찌개,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230331_128%2F16802384812626qy2X_JPEG%2F20230331_135233.jpg,37.8658112,127.7318817,,,강원특별자치도 춘천시 효자동 711-11,2023-03-07,1,67.44,2023-03-14 17:41:20,강원특별자치도,춘천시,효자동,711-11
10208,일품두부자박이,찜/탕/찌개,기타,백반,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230418_41%2F1681810503095lq6Qh_JPEG%2F20230418_173737.jpg,37.8533758,127.7470553,,,강원특별자치도 춘천시 석사동 838-4,2023-03-10,1,125.48,2023-03-17 16:34:11,강원특별자치도,춘천시,석사동,838-4
10218,효자골,찜/탕/찌개,기타,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230419_86%2F1681913679379ByARB_JPEG%2F%25C8%25BF%25C0%25DA%25B0%25F1_%25B7%25CE%25B0%25ED_%25C8%25F2_%25B9%25D9%25C5%25C1.jpg,37.8710145,127.7241666,,,강원특별자치도 춘천시 효자동 681-13,2023-04-13,1,162.57,2023-04-28 8:56:07,강원특별자치도,춘천시,효자동,681-13
10280,쌩김치찜,찜/탕/찌개,기타,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230419_90%2F1681910387622kXiq0_JPEG%2F1633835240328-3.jpg,37.8744079,127.7455336,,,강원특별자치도 춘천시 효자동 17-9,2023-04-14,1,161.22,2023-04-18 9:34:40,강원특별자치도,춘천시,효자동,17-9
8556,황골우족탕,찜/탕/찌개,탕류(보신용),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_48%2F1686906738611rQVrG_JPEG%2F%25C8%25B2%25B0%25F1%25BF%25EC%25C1%25B7%25C5%25C1.jpg,37.8717628,127.7284844,,,강원특별자치도 춘천시 효자동 446-1,2012-01-27,1,34.67,2021-04-28 14:42:54,강원특별자치도,춘천시,효자동,446-1
10643,원이네닭발,찜/탕/찌개,정종/대포집/소주방,치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230823_187%2F1692767522803sD8NM_JPEG%2FKakaoTalk_20230822_185529581.jpg,37.8746448,127.7398657,,,강원특별자치도 춘천시 효자동 611-15,2014-12-05,1,68.37,2018-03-12 15:08:32,강원특별자치도,춘천시,효자동,611-15
9568,서해안생찜,찜/탕/찌개,한식,찜/탕/찌개,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230912_158%2F16944990407092GYw6_JPEG%2F1000014176.jpg,37.8693791,127.7279524,,,강원특별자치도 춘천시 효자동 692-1,2003-12-10,1,167.32,2023-08-25 14:30:11,강원특별자치도,춘천시,효자동,692-1
10405,동내 낙곱새,찜/탕/찌개,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230912_280%2F1694516842067iGPAh_JPEG%2Frrrararararararaa111111111111111.jpg,37.8544334,127.74451,,,강원특별자치도 춘천시 석사동 114-5 삼익세라믹아파트,2022-08-03,1,18.91,2022-08-17 17:45:51,강원특별자치도,춘천시,석사동,114-5 삼익세라믹아파트
10054,전상철갈비탕집,찜/탕/찌개,기타,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231008_267%2F1696734973251rXKmY_JPEG%2F20231008_110847.jpg,37.8503658,127.7497943,,,강원특별자치도 춘천시 석사동 909-1,2023-06-02,1,74.5,2023-06-29 17:05:06,강원특별자치도,춘천시,석사동,909-1
10942,불사파포차,찜/탕/찌개,한식,분식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231024_161%2F1698121685059g6XYH_JPEG%2Fscaled_20231016_180419.jpg,37.8750456,127.7408535,,,강원특별자치도 춘천시 효자동 614-5,2021-01-26,1,93.6,2023-10-24 10:59:01,강원특별자치도,춘천시,효자동,614-5
7949,산촌흑염소,찜/탕/찌개,한식,백반,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231109_12%2F1699518778725rAJ6p_JPEG%2Ftemp_file.jpg,37.8500377,127.749166,,,강원특별자치도 춘천시 석사동 907-6 (지상1층),2006-12-19,1,127.4,2022-02-07 13:21:28,강원특별자치도,춘천시,석사동,907-6 (지상1층)
10102,엠브로키친 석사점,치킨,기타,기타,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230311_288%2F1678511564203Eipfc_JPEG%2F20230308_172621.jpg,37.8599419,127.7428649,,,강원특별자치도 춘천시 석사동 641-8,2023-01-02,1,61.65,2023-01-05 17:32:12,강원특별자치도,춘천시,석사동,641-8
11994,부어치킨석사점,치킨,경양식,기타,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230912_289%2F1694506072627haE59_JPEG%2F20230912_163556.jpg,37.8597372,127.7401471,,,강원특별자치도 춘천시 석사동 654,2022-03-17,1,22,2023-08-14 11:32:34,강원특별자치도,춘천시,석사동,654
9332,페리카나팔호광장점,치킨,통닭(치킨),치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_137%2F1441031299267rDvNo_JPEG%2F166176615327626_0.jpg,37.8761464,127.7358665,,,강원특별자치도 춘천시 효자동 653,1987-04-13,1,24.18,2022-01-18 14:42:02,강원특별자치도,춘천시,효자동,653
7891,짱인,치킨,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170607_222%2F1496808296719B3IPn_JPEG%2F1.jpg,37.8730128,127.7415307,,,강원특별자치도 춘천시 효자동 767-29,2003-10-27,1,98.05,2021-06-21 14:18:56,강원특별자치도,춘천시,효자동,767-29
9372,원주맛통닭,치킨,통닭(치킨),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170724_212%2F15008642578711XzUO_JPEG%2F186674517437663_0.jpg,37.8735676,127.7344162,,,강원특별자치도 춘천시 효자동 146-3,1984-06-08,1,0,2022-01-18 11:47:27,강원특별자치도,춘천시,효자동,146-3
9272,번개치킨,치킨,통닭(치킨),치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180419_67%2F1524101087452f2Kyy_PNG%2F3bEtyWy9OLug0vCufALmz8eW.png,37.8614208,127.7423328,,,강원특별자치도 춘천시 석사동 639-2 10통2반,1996-11-27,1,45.24,2014-05-29 9:57:28,강원특별자치도,춘천시,석사동,639-2 10통2반
9740,우마이,치킨,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181013_279%2F1539381496091FuQ38_JPEG%2FSLImJY2tW7H5P3k-k8-sl0nC.jpg,37.8745162,127.74213,,,강원특별자치도 춘천시 효자동 619-6,2005-10-21,1,95.89,2021-12-18 17:48:02,강원특별자치도,춘천시,효자동,619-6
8958,사또호프치킨,치킨,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181109_126%2F1541750888972kOkiz_JPEG%2FtRcc35MpFlBPMwC4J_EtKQtC.jpg,37.8716291,127.7357861,,,강원특별자치도 춘천시 효자동 154-9,1992-11-04,1,26.8,2020-12-08 11:26:03,강원특별자치도,춘천시,효자동,154-9
8218,맛고을통닭,치킨,통닭(치킨),치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190105_48%2F1546687543647sUMtl_JPEG%2Fcmay89ZThwtAsEyQlYBdCgNj.jpg,37.8592388,127.7417014,,,강원특별자치도 춘천시 석사동 643-8,2000-01-21,1,54.05,2021-02-22 10:07:12,강원특별자치도,춘천시,석사동,643-8
11271,남부옛날통닭,치킨,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190903_193%2F1567501218229jk5GT_JPEG%2FUPPR45W0OpHaw3fofTlHKb1i.jpg,37.8715436,127.7264579,,,강원특별자치도 춘천시 효자동 547,2019-05-22,1,21.46,2019-06-04 14:39:14,강원특별자치도,춘천시,효자동,547
11761,치맥싸롱,치킨,정종/대포집/소주방,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191120_170%2F1574245847198zBYni_JPEG%2FNt3cUXIgN_qHl2fnuwxlglQS.jpg,37.8672903,127.7554508,,,강원특별자치도 춘천시 석사동 726-1,2016-12-05,1,43,2021-12-19 16:45:54,강원특별자치도,춘천시,석사동,726-1
9682,석사치킨엔호프,치킨,호프/통닭,치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200313_39%2F1584046235685Jr420_JPEG%2Fm18wb54bSz1dTr7EVnY6z05Q.jpg,37.8617048,127.7407477,,,강원특별자치도 춘천시 석사동 701,2006-05-25,1,36.54,2021-06-07 16:41:56,강원특별자치도,춘천시,석사동,701
11448,러스틱컴포트,치킨,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200324_173%2F1585050320495ufSr6_JPEG%2FSDIM1195.jpg,37.8672925,127.7550249,,,강원특별자치도 춘천시 석사동 726-12,2016-06-30,1,75.2,2021-12-19 16:46:13,강원특별자치도,춘천시,석사동,726-12
9576,수내닭꼬치,치킨,통닭(치킨),치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200428_136%2F1588067352630FVdGT_JPEG%2FF1I3dAQCtHYAZn3Mj1bnn8C7.jpg,37.8743822,127.7417911,,,강원특별자치도 춘천시 효자동 618-20,2011-03-02,1,98.8,2022-01-19 11:28:43,강원특별자치도,춘천시,효자동,618-20
9531,자담치킨애막골점,치킨,기타,치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201201_110%2F16068065346019RexW_JPEG%2FviO17eg55FGl8Djzt7F6sYLK.jpg,37.8665145,127.751415,,,강원특별자치도 춘천시 석사동 740-20 (1층),2008-04-14,1,102.3,2021-12-19 16:53:08,강원특별자치도,춘천시,석사동,740-20 (1층)
11668,강정이기가막혀,치킨,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210110_82%2F16102899929660f1N4_JPEG%2FQK9HGSAQV_ZAlKTWGngZDbqc.jpg,37.8622424,127.7471597,,,강원특별자치도 춘천시 석사동 772-6,2020-12-21,1,99.76,2022-04-15 9:44:36,강원특별자치도,춘천시,석사동,772-6
10941,플랜피(PLAN.P),치킨,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210224_179%2F1614146547585PfVoY_JPEG%2FXvhGQG9i3Esq8r2KwIMQXbaY.jpg,37.8657988,127.7521824,,,강원특별자치도 춘천시 석사동 742-4,2021-01-25,1,76.26,2022-01-20 10:00:06,강원특별자치도,춘천시,석사동,742-4
11394,쑤와리질러효자후평점,치킨,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220208_228%2F1644328853516YsPBT_JPEG%2F20211229_151231.jpg,37.8744079,127.7455336,,,강원특별자치도 춘천시 효자동 17-9,2021-12-28,1,50,2023-09-22 11:16:30,강원특별자치도,춘천시,효자동,17-9
9195,구라닭,치킨,정종/대포집/소주방,중식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220429_46%2F1651196765425099Uy_JPEG%2FIMG_20220424_140917_1.jpg,37.8665601,127.7527929,,,강원특별자치도 춘천시 석사동 735-16,2001-07-16,1,102.96,2023-01-11 11:49:00,강원특별자치도,춘천시,석사동,735-16
7725,휴정,치킨,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220518_117%2F1652853275454GCkCh_JPEG%2F20220517_194119.jpg,37.8598761,127.740418,,,강원특별자치도 춘천시 석사동 651-21 (1층),2004-06-30,1,26.4,2022-02-07 11:19:51,강원특별자치도,춘천시,석사동,651-21 (1층)
9960,촌닭두마리,치킨,기타,치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220728_107%2F1658991550927blQCU_JPEG%2F20220728_152309.jpg,37.8744563,127.7415224,,,"강원특별자치도 춘천시 효자동 618 (1층,3동)",2009-03-09,1,66,2022-06-21 13:49:43,강원특별자치도,춘천시,효자동,"618 (1층,3동)"
8180,교촌치킨석사점,치킨,통닭(치킨),치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221130_290%2F1669782289053g3gih_JPEG%2F%25B1%25B3%25C3%25CC%25C4%25A1%25C5%25B2_%25BD%25C5%25B1%25D4_BI_%25BE%25C6%25C0%25CC%25C4%25DC%2528%25C4%25AB%25C4%25AB%25BF%25C0%2529.jpg,37.8648866,127.7508887,,,강원특별자치도 춘천시 석사동 748-18,2002-11-29,1,32.2,2021-12-04 19:54:01,강원특별자치도,춘천시,석사동,748-18
12154,용천옛날통닭석사점,치킨,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230211_286%2F1676104867333Dfo3N_JPEG%2F69E4A683-75B2-4D1B-B4F4-794F6ACA6EEF.jpeg,37.8559942,127.7489566,,,강원특별자치도 춘천시 석사동 291-10 1층,2015-12-14,1,48.36,2022-12-22 19:49:14,강원특별자치도,춘천시,석사동,291-10 1층
9032,태양통닭,치킨,호프/통닭,치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230516_27%2F16842240746665l0tF_JPEG%2F20230516_163416.jpg,37.872645,127.7340733,,,강원특별자치도 춘천시 효자동 147-20 (2동1층),1991-11-27,1,57.4,2022-01-19 11:30:21,강원특별자치도,춘천시,효자동,147-20 (2동1층)
11259,페리카나석사점,치킨,기타,치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230612_42%2F1686529790304iUX9l_JPEG%2F%25C7%25E3%25B4%25CF%25C4%25DC%2528400x400%2529.jpg,37.8645524,127.7365196,,,강원특별자치도 춘천시 효자동 325-17,2016-04-26,1,43.12,2020-07-10 11:47:49,강원특별자치도,춘천시,효자동,325-17
7581,찌웅이네숯불두마리치킨춘천점,치킨,찌웅이네숯불두마리치킨춘천점,백반,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230702_117%2F1688273560254tm2uM_JPEG%2FIMG_1640.jpeg,37.8639061,127.741935,,,강원특별자치도 춘천시 효자동 823 효자코아루웰라움,2023-06-12,1,43.76,2023-06-28 13:12:03,강원특별자치도,춘천시,효자동,823 효자코아루웰라움
7584,왕천파닭,치킨,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230712_3%2F16891468283060a465_JPEG%2FIMG_2011.jpeg,37.8495514,127.7497576,,,강원특별자치도 춘천시 석사동 911-7,2023-06-13,1,89.22,2023-06-29 16:58:58,강원특별자치도,춘천시,석사동,911-7
9454,미화네떡볶이,치킨,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230929_24%2F1695989707802gQjEc_JPEG%2F1695988753300.jpg,37.8730961,127.7405229,,,강원특별자치도 춘천시 효자동 768,2006-09-27,1,84.84,2023-09-06 11:04:36,강원특별자치도,춘천시,효자동,768
