기존 열 (구분/순서),번호,사업장명,img,Latitude,Longitude,openTime,closeTime,소재지전체주소,업태구분명,(공공데이터상 분류),인허가일자,영업상태구분코드,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
,8087,횡성기사식당,,37.8651197,127.751512,,,강원특별자치도 춘천시 석사동 747-3,고기/구이,기타,2008-09-18,1,63.92,2022-02-09 17:20:02,강원특별자치도,춘천시,석사동,747-3
,8093,캣츠,,37.8658177,127.7508962,,,강원특별자치도 춘천시 석사동 740-11 (1층),기타,까페,2008-10-08,1,96.9,2014-01-22 9:48:25,강원특별자치도,춘천시,석사동,740-11 (1층)
,8098,문라이트,,37.8672975,127.7531839,,,강원특별자치도 춘천시 석사동 728-6 (1층),기타,호프/통닭,2011-08-22,1,144.37,2023-01-09 15:32:32,강원특별자치도,춘천시,석사동,728-6 (1층)
,8106,설악추어탕,,37.8611767,127.7454116,,,강원특별자치도 춘천시 석사동 778-8 (1층),중식,한식,2005-06-08,1,144.57,2019-01-03 16:10:50,강원특별자치도,춘천시,석사동,778-8 (1층)
,8109,닭장,,37.8736399,127.7420587,,,강원특별자치도 춘천시 효자동 617-14 (2층),고기/구이,통닭(치킨),2005-06-27,1,86.96,2017-11-30 15:11:37,강원특별자치도,춘천시,효자동,617-14 (2층)
,8129,닭발집,,37.8743056,127.7420598,,,강원특별자치도 춘천시 효자동 618-18,치킨,한식,1994-05-30,1,59.84,2022-01-19 12:58:48,강원특별자치도,춘천시,효자동,618-18
,8141,영구네식당,,37.8569105,127.7507123,,,강원특별자치도 춘천시 석사동 111-8,치킨,한식,1993-01-28,1,0,2022-01-19 11:50:11,강원특별자치도,춘천시,석사동,111-8
,8162,메가커피강원대점,,37.8733747,127.7451501,,,강원특별자치도 춘천시 효자동 631,기타,기타,2000-12-04,1,43.65,2022-01-21 17:48:56,강원특별자치도,춘천시,효자동,631
,8165,김밥나라,,37.8730773,127.744661,,,강원특별자치도 춘천시 효자동 628-11,양식,분식,2002-03-04,1,32.62,2023-04-12 10:21:51,강원특별자치도,춘천시,효자동,628-11
,8171,노란,,37.873139,127.7432493,,,"강원특별자치도 춘천시 효자동 627-9 (2층, 3동)",중식,기타,2008-05-30,1,67.83,2022-02-09 17:17:01,강원특별자치도,춘천시,효자동,"627-9 (2층, 3동)"
,8176,코리아,,37.8656892,127.7531845,,,강원특별자치도 춘천시 석사동 733-22,기타,한식,2008-07-10,1,89.16,2023-03-31 15:18:10,강원특별자치도,춘천시,석사동,733-22
,8194,물안개식당,,37.8699681,127.7256597,,,강원특별자치도 춘천시 효자동 683-12,기타,호프/통닭,2011-01-27,1,45.9,2019-10-24 10:06:42,강원특별자치도,춘천시,효자동,683-12
,8197,치킨퐁석사다온점,,37.8553186,127.7465913,,,강원특별자치도 춘천시 석사동 818-15 (105-3호),분식,호프/통닭,2011-09-14,1,65.5,2012-02-01 17:55:34,강원특별자치도,춘천시,석사동,818-15 (105-3호)
,8203,오케이치킨(봄내점),,37.855758,127.7455426,,,강원특별자치도 춘천시 석사동 818-11 (101호),기타,통닭(치킨),2010-06-04,1,85.28,2021-01-06 16:07:30,강원특별자치도,춘천시,석사동,818-11 (101호)
,8215,유케야강원대점,,37.8741028,127.7423993,,,강원특별자치도 춘천시 효자동 618-13,기타,정종/대포집/소주방,1997-04-30,1,56.65,2022-01-19 14:08:44,강원특별자치도,춘천시,효자동,618-13
,8217,수누리감자탕(춘천점),,37.8620003,127.7463155,,,강원특별자치도 춘천시 석사동 774-1 (1층),국밥,탕류(보신용),2000-01-05,1,84.72,2022-09-30 13:53:44,강원특별자치도,춘천시,석사동,774-1 (1층)
,8219,석사포차,,37.8621055,127.7396653,,,강원특별자치도 춘천시 석사동 705-1,분식,한식,2000-03-27,1,145.87,2023-07-27 13:42:12,강원특별자치도,춘천시,석사동,705-1
,8220,삼태기,,37.8662118,127.7526457,,,강원특별자치도 춘천시 석사동 735-10,국수,호프/통닭,2000-03-30,1,56.99,2012-07-31 10:44:17,강원특별자치도,춘천시,석사동,735-10
,8228,진수성찬,,37.8588871,127.7410936,,,강원특별자치도 춘천시 석사동 654-9,찜/탕/찌개,한식,1994-08-31,1,132.32,2017-11-23 11:39:25,강원특별자치도,춘천시,석사동,654-9
,8229,꿀돼지생삼겹살,,37.8598554,127.742771,,,강원특별자치도 춘천시 석사동 641-7,기타,한식,1994-10-11,1,58.8,2023-09-21 15:10:53,강원특별자치도,춘천시,석사동,641-7
,8230,석사왕막걸리,,37.8608755,127.7422062,,,강원특별자치도 춘천시 석사동 648-14,고기/구이,호프/통닭,1994-10-18,1,0,2022-01-19 13:00:39,강원특별자치도,춘천시,석사동,648-14
,8251,먹보갈비,,37.8663356,127.7514806,,,강원특별자치도 춘천시 석사동 740-4,고기/구이,한식,2000-08-09,1,95.04,2012-05-25 14:31:55,강원특별자치도,춘천시,석사동,740-4
,8252,자미해장국,,37.8660682,127.7528496,,,강원특별자치도 춘천시 석사동 734-13,국밥,한식,2000-09-02,1,112.3,2018-08-09 11:14:49,강원특별자치도,춘천시,석사동,734-13
,8263,오리왕(王),,37.855758,127.7455426,,,강원특별자치도 춘천시 석사동 818-11 1층,기타,횟집,2009-05-11,1,69,2023-02-03 9:35:50,강원특별자치도,춘천시,석사동,818-11 1층
,8266,남부푸드,,37.8704329,127.7377902,,,강원특별자치도 춘천시 효자동 550 (1동),기타,통닭(치킨),2003-07-08,1,22.23,2016-06-23 16:50:47,강원특별자치도,춘천시,효자동,550 (1동)
,8271,하림통닭,,37.8595031,127.7420031,,,강원특별자치도 춘천시 석사동 643-5,기타,통닭(치킨),2009-07-29,1,36,2021-12-19 16:38:13,강원특별자치도,춘천시,석사동,643-5
,8275,제주옥탑춘천스무숲점,,37.849071,127.75066,,,강원특별자치도 춘천시 석사동 919-5,기타,횟집,2006-03-14,1,110.17,2023-07-12 14:25:27,강원특별자치도,춘천시,석사동,919-5
,8279,가마골인삼순대,,37.8609541,127.7413766,,,강원특별자치도 춘천시 석사동 697-5,기타,한식,2006-03-29,1,99.9,2017-08-14 13:59:25,강원특별자치도,춘천시,석사동,697-5
,8285,원대감감자탕,,37.8589876,127.7414328,,,강원특별자치도 춘천시 석사동 651-11,기타,탕류(보신용),2011-02-07,1,57.78,2023-04-17 11:18:46,강원특별자치도,춘천시,석사동,651-11
,8292,쪼끼쪼끼,,37.8670806,127.7536115,,,강원특별자치도 춘천시 석사동 729-5,치킨,호프/통닭,2002-01-30,1,153.08,2021-12-19 16:47:21,강원특별자치도,춘천시,석사동,729-5
,8294,설맥(석사점),,37.8544334,127.74451,,,강원특별자치도 춘천시 석사동 822-1 퇴계(4)주공아파트,치킨,통닭(치킨),2002-02-25,1,30.81,2019-10-22 14:59:11,강원특별자치도,춘천시,석사동,822-1 퇴계(4)주공아파트
,8299,앳(AT),,37.87393,127.7434069,,,강원특별자치도 춘천시 효자동 625-8 4층,기타,호프/통닭,2009-12-24,1,122.97,2022-02-09 17:41:15,강원특별자치도,춘천시,효자동,625-8 4층
,8304,신토불이,,37.8797689,127.7411963,,,강원특별자치도 춘천시 효자동 755-14,찜/탕/찌개,한식,2009-05-14,1,41.13,2022-02-09 17:32:25,강원특별자치도,춘천시,효자동,755-14
,8305,맘스터치(석사점),,37.8595136,127.7448657,,,강원특별자치도 춘천시 석사동 495-14 외1필지,버거,통닭(치킨),2010-01-29,1,70.27,2022-02-09 18:19:41,강원특별자치도,춘천시,석사동,495-14 외1필지
,8307,혼,,37.8744359,127.7416718,,,강원특별자치도 춘천시 효자동 618-21,기타,정종/대포집/소주방,2010-02-02,1,146.56,2021-07-07 11:11:56,강원특별자치도,춘천시,효자동,618-21
,8322,만남,,37.8705461,127.7256128,,,강원특별자치도 춘천시 효자동 684-11,기타,한식,2010-11-08,1,13.68,2019-10-10 10:37:54,강원특별자치도,춘천시,효자동,684-11
,8333,꽃띠,,37.8791992,127.7406848,,,"강원특별자치도 춘천시 효자동 756-1 (2동,1층)",기타,통닭(치킨),2007-02-08,1,31.5,2022-05-31 15:47:33,강원특별자치도,춘천시,효자동,"756-1 (2동,1층)"
,8334,목구멍춘천점,,37.8492898,127.749716,,,강원특별자치도 춘천시 석사동 917-3,고기/구이,식육(숯불구이),2007-02-14,1,126.3,2023-01-27 12:06:22,강원특별자치도,춘천시,석사동,917-3
,8336,춘천민물횟집,,37.8677791,127.72889,,,강원특별자치도 춘천시 효자동 697-1,회,횟집,2007-02-23,1,83.28,2022-02-07 13:22:37,강원특별자치도,춘천시,효자동,697-1
,8359,고피자(춘천석사점),,37.8513399,127.7437278,,,강원특별자치도 춘천시 석사동 880-5 프라임존109호,피자,패스트푸드,2010-10-19,1,48.72,2022-01-19 11:18:24,강원특별자치도,춘천시,석사동,880-5 프라임존109호
,8363,커피톡(coffee-talk),,37.8655444,127.7503276,,,강원특별자치도 춘천시 석사동 750-10,중식,호프/통닭,2005-02-25,1,97.24,2021-12-19 16:55:50,강원특별자치도,춘천시,석사동,750-10
,8384,느린거북이영어카페,,37.8742245,127.7455347,,,강원특별자치도 춘천시 효자동 산 7-8 (1층),기타,정종/대포집/소주방,2007-12-21,1,41.97,2022-11-29 15:25:25,강원특별자치도,춘천시,효자동,산 7-8 (1층)
,8403,홍익돈까스,,37.8532918,127.7457248,,,강원특별자치도 춘천시 석사동 843-3,양식,한식,2010-09-20,1,179.96,2021-12-19 17:01:44,강원특별자치도,춘천시,석사동,843-3
,8404,레스토랑돈까스,,37.8610375,127.7391268,,,강원특별자치도 춘천시 석사동 708-4,치킨,경양식,2010-09-27,1,108.24,2018-01-12 16:22:13,강원특별자치도,춘천시,석사동,708-4
,8415,동경,,37.8589952,127.745185,,,강원특별자치도 춘천시 석사동 677-1 (동진빌딩3층),일식,일식,2005-11-08,1,233.1,2021-04-11 22:38:33,강원특별자치도,춘천시,석사동,677-1 (동진빌딩3층)
,8423,대박포차,,37.8615897,127.7418298,,,강원특별자치도 춘천시 석사동 696-7 (1층),기타,분식,2011-06-09,1,21.08,2022-01-19 11:45:09,강원특별자치도,춘천시,석사동,696-7 (1층)
,8427,강원대학교병원장례식장,,37.8749245,127.7445472,,,"강원특별자치도 춘천시 효자동 17-1 외9필지(3동,1층)",기타,한식,2005-03-22,1,89.95,2022-02-07 11:31:12,강원특별자치도,춘천시,효자동,"17-1 외9필지(3동,1층)"
,8434,경포대횟집,,37.8541417,127.7475753,,,강원특별자치도 춘천시 석사동 827-3,양식,횟집,2012-05-03,1,163.32,2023-04-24 13:18:42,강원특별자치도,춘천시,석사동,827-3
,8441,대포항횟집,,37.880201,127.7403611,,,강원특별자치도 춘천시 효자동 754-1 (1층),회,횟집,2012-06-12,1,71.82,2022-09-22 9:40:29,강원특별자치도,춘천시,효자동,754-1 (1층)
,8452,오솔길,,37.8757698,127.7436374,,,강원특별자치도 춘천시 효자동 18-48 (3동),고기/구이,한식,2003-02-27,1,58,2012-12-12 11:27:47,강원특별자치도,춘천시,효자동,18-48 (3동)
,8466,향원식당,,37.8648005,127.7339493,,,강원특별자치도 춘천시 효자동 302-57,국밥,한식,1994-10-04,1,93,2021-06-28 11:04:27,강원특별자치도,춘천시,효자동,302-57
,8467,충남식당,,37.8644143,127.7374583,,,강원특별자치도 춘천시 효자동 330-10,기타,한식,1994-03-14,1,44.67,2019-03-19 14:46:31,강원특별자치도,춘천시,효자동,330-10
,8509,청춘집,,37.8734722,127.7438679,,,강원특별자치도 춘천시 효자동 628-15,고기/구이,호프/통닭,2012-07-02,1,78.71,2022-10-04 10:48:50,강원특별자치도,춘천시,효자동,628-15
,8510,스푼더구이락,,37.8699753,127.7384149,,,강원특별자치도 춘천시 효자동 180-10,기타,식육(숯불구이),2008-11-06,1,137.43,2022-07-26 14:43:43,강원특별자치도,춘천시,효자동,180-10
,8511,피자알볼로,,37.8603974,127.7436307,,,강원특별자치도 춘천시 석사동 640-6 (1층),양식,패스트푸드,2008-11-12,1,53.3,2012-10-11 15:08:40,강원특별자치도,춘천시,석사동,640-6 (1층)
,8518,왕가,,37.8579416,127.7449404,,,강원특별자치도 춘천시 석사동 667-2,기타,한식,1993-05-03,1,95.15,2021-12-19 16:40:25,강원특별자치도,춘천시,석사동,667-2
,8519,주영이네,,37.8758276,127.7351755,,,강원특별자치도 춘천시 효자동 657-16,고기/구이,한식,1994-10-22,1,93.4,2023-03-07 11:05:07,강원특별자치도,춘천시,효자동,657-16
,8554,푸라닭춘천석사점,,37.865527,127.7509655,,,강원특별자치도 춘천시 석사동 749-1,중식,중국식,1997-12-04,1,33.67,2021-01-06 15:41:39,강원특별자치도,춘천시,석사동,749-1
,8555,회춘,,37.8673322,127.7525998,,,강원특별자치도 춘천시 석사동 737-2,기타,횟집,1997-12-10,1,32.6,2018-04-03 14:34:28,강원특별자치도,춘천시,석사동,737-2
,8569,존맛깐도리,,37.8650837,127.7512896,,,강원특별자치도 춘천시 석사동 747-19,기타,중국식,2012-03-26,1,93.55,2022-09-13 14:07:02,강원특별자치도,춘천시,석사동,747-19
,8573,하오하오,,37.8562734,127.739709,,,강원특별자치도 춘천시 석사동 809-1,양식,중국식,2006-11-09,1,163.8,2022-02-07 13:18:50,강원특별자치도,춘천시,석사동,809-1
,8586,미술관,,37.8666442,127.7528874,,,강원특별자치도 춘천시 석사동 735-17,기타,정종/대포집/소주방,1999-11-13,1,96.56,2022-01-20 17:29:51,강원특별자치도,춘천시,석사동,735-17
,8594,프라이빗,,37.8736583,127.7434207,,,강원특별자치도 춘천시 효자동 626-16,기타,정종/대포집/소주방,1993-10-20,1,113.56,2023-04-07 10:06:14,강원특별자치도,춘천시,효자동,626-16
,8597,춘향,,37.8733462,127.7448349,,,강원특별자치도 춘천시 효자동 629-5 (1층),기타,한식,1994-09-02,1,63.5,2022-06-08 16:57:14,강원특별자치도,춘천시,효자동,629-5 (1층)
,8599,투다리석사점,,37.861442,127.7415473,,,강원특별자치도 춘천시 석사동 697,국수,정종/대포집/소주방,1994-10-17,1,0,2021-01-12 17:33:12,강원특별자치도,춘천시,석사동,697
,8606,오븐마루치킨춘천석사점,,37.8606712,127.7433131,,,강원특별자치도 춘천시 석사동 644-1,고기/구이,호프/통닭,2000-05-23,1,68.93,2023-04-10 9:41:10,강원특별자치도,춘천시,석사동,644-1
,8611,우리푸드,,37.8599249,127.7399998,,,강원특별자치도 춘천시 석사동 707-7,기타,한식,2002-03-28,1,82.85,2022-04-25 9:55:46,강원특별자치도,춘천시,석사동,707-7
,8618,레스토랑라운지,,37.8731891,127.7444193,,,강원특별자치도 춘천시 효자동 628-17,기타,까페,2002-01-09,1,85.37,2022-02-07 10:00:56,강원특별자치도,춘천시,효자동,628-17
,8639,함지박2호점,,37.8723352,127.7348133,,,강원특별자치도 춘천시 효자동 150-15,기타,탕류(보신용),2007-09-17,1,85.91,2022-02-11 14:11:45,강원특별자치도,춘천시,효자동,150-15
,8645,투다리호반점,,37.8685286,127.7297781,,,"강원특별자치도 춘천시 효자동 699-1 (2동,1층)",국수,호프/통닭,2008-07-25,1,71.27,2022-12-13 17:05:57,강원특별자치도,춘천시,효자동,"699-1 (2동,1층)"
,8647,투다리공대점,,37.8693546,127.7374135,,,강원특별자치도 춘천시 효자동 178-60,기타,호프/통닭,2002-12-10,1,84.74,2021-08-25 16:26:36,강원특별자치도,춘천시,효자동,178-60
,8658,신불야성,,37.858943,127.7403879,,,강원특별자치도 춘천시 석사동 657-1,기타,중국식,1993-10-08,1,40.65,2022-01-19 11:49:33,강원특별자치도,춘천시,석사동,657-1
,8674,이쁜이 소주방,,37.8750503,127.7352012,,,강원특별자치도 춘천시 효자동 652-6 (2동),기타,호프/통닭,2002-10-29,1,25.97,2021-12-21 19:08:50,강원특별자치도,춘천시,효자동,652-6 (2동)
,8677,투다리효자3점,,37.8752064,127.7395069,,,강원특별자치도 춘천시 효자동 612-3,국수,호프/통닭,2014-02-21,1,46.17,2022-08-29 13:41:44,강원특별자치도,춘천시,효자동,612-3
,8683,인생고기,,37.8662616,127.7513976,,,강원특별자치도 춘천시 석사동 740-5,고기/구이,식육(숯불구이),2002-11-21,1,54.54,2022-02-07 10:12:54,강원특별자치도,춘천시,석사동,740-5
,8684,멕시카나치킨(석사점),,37.8619336,127.7400512,,,강원특별자치도 춘천시 석사동 704-1,치킨,통닭(치킨),2002-11-21,1,30.6,2015-01-02 9:52:14,강원특별자치도,춘천시,석사동,704-1
,8694,꾸브라꼬숯불두마리치킨,,37.8693187,127.7301002,,,강원특별자치도 춘천시 효자동 670-8,치킨,호프/통닭,2023-06-20,1,26.8,2023-06-26 9:53:33,강원특별자치도,춘천시,효자동,670-8
,8701,육림보쌈,,37.8714667,127.7335963,,,강원특별자치도 춘천시 효자동 666-18,고기/구이,한식,2000-05-02,1,98.8,2022-12-13 17:05:22,강원특별자치도,춘천시,효자동,666-18
,8706,성심식당,,37.8661085,127.7328001,,,강원특별자치도 춘천시 효자동 710-14,기타,한식,1980-10-20,1,0,2022-01-18 11:29:34,강원특별자치도,춘천시,효자동,710-14
,8708,마을집,,37.8780519,127.7410337,,,강원특별자치도 춘천시 효자동 749-14,국밥,한식,1980-11-01,1,0,2022-01-18 11:31:45,강원특별자치도,춘천시,효자동,749-14
,8723,라왕푸마라탕양꼬치,,37.8730773,127.744661,,,강원특별자치도 춘천시 효자동 628-11,중식,정종/대포집/소주방,1998-07-03,1,127.6,2023-04-20 16:43:29,강원특별자치도,춘천시,효자동,628-11
,8761,대암감자탕,,37.8663608,127.7371639,,,강원특별자치도 춘천시 효자동 176-12,중식,한식,2000-05-31,1,8.23,2022-01-21 17:47:26,강원특별자치도,춘천시,효자동,176-12
,8795,사랑채,,37.8649761,127.7517159,,,강원특별자치도 춘천시 석사동 747-5 (1층),기타,한식,2001-09-27,1,32,2012-02-01 9:25:42,강원특별자치도,춘천시,석사동,747-5 (1층)
,8797,춘천유명닭갈비,,37.8658139,127.7519559,,,강원특별자치도 춘천시 석사동 742-16,기타,식육(숯불구이),2001-10-24,1,101.34,2018-01-16 15:04:39,강원특별자치도,춘천시,석사동,742-16
,8800,노다지,,37.8604889,127.7399334,,,강원특별자치도 춘천시 석사동 706-12,기타,호프/통닭,2001-11-02,1,29.56,2012-02-01 9:32:36,강원특별자치도,춘천시,석사동,706-12
,8808,처갓집양념치킨석사점,,37.8592286,127.7406134,,,강원특별자치도 춘천시 석사동 654-5,양식,통닭(치킨),1992-11-04,1,74.82,2017-01-16 11:29:00,강원특별자치도,춘천시,석사동,654-5
,8810,정통집(애막골점),,37.8667285,127.7529818,,,강원특별자치도 춘천시 석사동 735-18 (1층),고기/구이,정종/대포집/소주방,1999-12-02,1,82.8,2021-10-07 10:55:44,강원특별자치도,춘천시,석사동,735-18 (1층)
,8811,노가리까는집,,37.8669167,127.7527859,,,강원특별자치도 춘천시 석사동 736-5,기타,탕류(보신용),1999-01-19,1,85.26,2023-04-03 14:01:28,강원특별자치도,춘천시,석사동,736-5
,8812,한식명가,,37.8646689,127.7345737,,,강원특별자치도 춘천시 효자동 303-9,기타,한식,2000-06-27,1,53.25,2021-02-09 17:07:01,강원특별자치도,춘천시,효자동,303-9
,8813,(주)한우기업,,37.8689546,127.7450121,,,"강원특별자치도 춘천시 효자동 192-1 외 48필지(2동, 4층)",기타,한식,2000-09-21,1,194.7,2022-01-21 17:47:45,강원특별자치도,춘천시,효자동,"192-1 외 48필지(2동, 4층)"
,8815,뉴야마도라,,37.8733421,127.7440827,,,강원특별자치도 춘천시 효자동 628-13 (2층),기타,정종/대포집/소주방,2000-01-05,1,99.57,2022-07-27 11:05:25,강원특별자치도,춘천시,효자동,628-13 (2층)
,8816,벨몽드참참참스넥,,37.8770056,127.7360176,,,강원특별자치도 춘천시 효자동 641-5,분식,분식,2000-01-07,1,11.7,2021-09-09 10:32:47,강원특별자치도,춘천시,효자동,641-5
,8823,원주추어탕,,37.8697161,127.7262742,,,강원특별자치도 춘천시 효자동 686-1,국수,한식,1990-12-18,1,88.16,2017-06-30 14:10:23,강원특별자치도,춘천시,효자동,686-1
,8840,이백장돈가스춘천교대점,,37.8563467,127.7466362,,,강원특별자치도 춘천시 석사동 682-1 신우아파트상가108호,돈까스,통닭(치킨),1995-04-17,1,30.8,2022-04-20 11:17:17,강원특별자치도,춘천시,석사동,682-1 신우아파트상가108호
,8858,복(福)향원,,37.8697161,127.7262742,,,강원특별자치도 춘천시 효자동 686-1,기타,한식,1997-01-10,1,80.85,2022-01-19 14:05:26,강원특별자치도,춘천시,효자동,686-1
,8887,파파야,,37.8733523,127.7445783,,,강원특별자치도 춘천시 효자동 629-20,피자,호프/통닭,1996-07-26,1,71.76,2022-07-07 10:24:28,강원특별자치도,춘천시,효자동,629-20
,8889,굽네치킨석사봄내점,,37.8597116,127.7426083,,,강원특별자치도 춘천시 석사동 642,기타,통닭(치킨),2001-03-27,1,25.75,2023-04-27 11:32:36,강원특별자치도,춘천시,석사동,642
,8890,신육등,,37.8660545,127.7518197,,,강원특별자치도 춘천시 석사동 741-4,고기/구이,한식,2001-04-04,1,74.04,2023-09-01 14:45:12,강원특별자치도,춘천시,석사동,741-4
,8893,퇴계수산횟집,,37.8539597,127.7476997,,,강원특별자치도 춘천시 석사동 827-5,회,횟집,2001-04-23,1,209.61,2023-10-17 17:06:43,강원특별자치도,춘천시,석사동,827-5
,8895,동산에머문정(情),,37.8588009,127.7412121,,,강원특별자치도 춘천시 석사동 654-10,기타,식육(숯불구이),2001-04-28,1,126,2023-01-11 11:08:00,강원특별자치도,춘천시,석사동,654-10
,8897,청사초롱,,37.8669298,127.7553118,,,강원특별자치도 춘천시 석사동 724-14 (1층),기타,호프/통닭,2001-05-10,1,91.76,2012-01-31 16:09:02,강원특별자치도,춘천시,석사동,724-14 (1층)
,8906,처갓집양념치킨남부점,,37.870285,127.7273189,,,강원특별자치도 춘천시 효자동 673-12,양식,호프/통닭,1981-12-14,1,26.6,2022-01-18 11:33:06,강원특별자치도,춘천시,효자동,673-12
,8907,왕짱구,,37.8770297,127.7356791,,,강원특별자치도 춘천시 효자동 641-3,양식,분식,1981-12-11,1,0,2022-01-18 11:33:44,강원특별자치도,춘천시,효자동,641-3
,8926,손칼국수,,37.8801256,127.7400805,,,강원특별자치도 춘천시 효자동 753-18,국수,한식,2000-06-05,1,71.8,2022-01-21 17:48:32,강원특별자치도,춘천시,효자동,753-18
,8937,역전할머니맥주강원대점,,37.8734122,127.7446558,,,강원특별자치도 춘천시 효자동 629-13,고기/구이,호프/통닭,2001-09-05,1,229.47,2023-05-03 15:57:56,강원특별자치도,춘천시,효자동,629-13
,8938,인쌩맥주강원대점,,37.8736247,127.7440966,,,"강원특별자치도 춘천시 효자동 629-3 (3동, 1층)",양식,정종/대포집/소주방,2001-03-02,1,247.5,2022-06-30 7:14:28,강원특별자치도,춘천시,효자동,"629-3 (3동, 1층)"
,8941,한솥도시락,,37.8725315,127.7459646,,,강원특별자치도 춘천시 효자동 633-15,회,김밥(도시락),1996-11-22,1,31.96,2022-01-19 13:38:52,강원특별자치도,춘천시,효자동,633-15
,8959,주원,,37.8743822,127.7417911,,,강원특별자치도 춘천시 효자동 618-20,회,정종/대포집/소주방,1992-10-30,1,119.33,2023-09-11 17:39:00,강원특별자치도,춘천시,효자동,618-20
,8960,큰골집,,37.873173,127.7466102,,,강원특별자치도 춘천시 효자동 630-32,양식,호프/통닭,1992-11-04,1,98.59,2022-07-28 11:23:20,강원특별자치도,춘천시,효자동,630-32
,8972,사창리순대국,,37.8751383,127.7417766,,,강원특별자치도 춘천시 효자동 620,국밥,식육(숯불구이),2000-10-17,1,93.04,2021-12-18 17:48:44,강원특별자치도,춘천시,효자동,620
,8992,경성주막1929춘천점,,37.8662214,127.7520035,,,강원특별자치도 춘천시 석사동 741-2,국밥,식육(숯불구이),1998-09-02,1,54.12,2022-01-19 14:32:13,강원특별자치도,춘천시,석사동,741-2
,9001,춘자,,37.8731385,127.7445305,,,강원특별자치도 춘천시 효자동 628-18,국밥,한식,1999-12-28,1,108.95,2022-02-07 9:28:01,강원특별자치도,춘천시,효자동,628-18
,9002,소림마라 춘천점,,37.8731385,127.7445305,,,강원특별자치도 춘천시 효자동 628-18,중식,호프/통닭,1999-12-29,1,95.6,2023-04-28 11:50:53,강원특별자치도,춘천시,효자동,628-18
,9035,원메밀막국수,,37.8770202,127.7358454,,,강원특별자치도 춘천시 효자동 641-4,고기/구이,한식,1991-06-26,1,60.11,2020-08-24 15:23:06,강원특별자치도,춘천시,효자동,641-4
,9036,코끼리백령골,,37.8741837,127.7416417,,,강원특별자치도 춘천시 효자동 618-5,고기/구이,호프/통닭,1991-06-14,1,63.34,2021-12-18 17:47:42,강원특별자치도,춘천시,효자동,618-5
,9042,부리또인강원대점,,37.8728395,127.7448309,,,강원특별자치도 춘천시 효자동 632-1 (3동 1층),양식,패스트푸드,1998-01-12,1,32.12,2022-01-19 14:29:33,강원특별자치도,춘천시,효자동,632-1 (3동 1층)
,9043,원(ONE),,37.8738664,127.7435384,,,강원특별자치도 춘천시 효자동 625-9,기타,기타,1998-01-12,1,92.31,2023-10-11 15:01:29,강원특별자치도,춘천시,효자동,625-9
,9047,부영가정식백반,,37.8491615,127.7550561,,,강원특별자치도 춘천시 석사동 124-1,기타,한식,1988-02-12,1,35.48,2022-01-18 14:45:56,강원특별자치도,춘천시,석사동,124-1
,9061,투다리강대점,,37.8742245,127.7455347,,,강원특별자치도 춘천시 효자동 산 7-8,국수,호프/통닭,1999-04-17,1,42.11,2019-01-17 15:37:06,강원특별자치도,춘천시,효자동,산 7-8
,9062,봉수닭갈비2층,,37.8735516,127.7435168,,,강원특별자치도 춘천시 효자동 626-14 2층,기타,식육(숯불구이),1999-05-11,1,57.96,2021-12-18 17:25:05,강원특별자치도,춘천시,효자동,626-14 2층
,9102,올리,,37.8733523,127.7445783,,,강원특별자치도 춘천시 효자동 629-20 (지하),기타,호프/통닭,1998-09-28,1,103.32,2022-01-19 14:30:34,강원특별자치도,춘천시,효자동,629-20 (지하)
,9103,닭발어때,,37.8746758,127.7432768,,,강원특별자치도 춘천시 효자동 20-13 (3동 1층),고기/구이,정종/대포집/소주방,1998-12-21,1,46.25,2022-01-19 14:30:55,강원특별자치도,춘천시,효자동,20-13 (3동 1층)
,9114,써나냉삼,,37.8658661,127.7532031,,,강원특별자치도 춘천시 석사동 733-1,양식,한식,1989-05-06,1,97.5,2023-08-01 15:07:55,강원특별자치도,춘천시,석사동,733-1
,9117,장수장,,37.8750574,127.7429914,,,강원특별자치도 춘천시 효자동 623-8,중식,중국식,1989-09-12,1,95.5,2022-09-28 10:53:27,강원특별자치도,춘천시,효자동,623-8
,9147,우리정육식당,,37.8657843,127.7506002,,,강원특별자치도 춘천시 석사동 750-1,기타,식육(숯불구이),1995-06-02,1,105.94,2018-08-21 10:24:33,강원특별자치도,춘천시,석사동,750-1
,9148,옹달샘,,37.8695858,127.7271023,,,강원특별자치도 춘천시 효자동 685-15,회,한식,2000-08-12,1,98.5,2016-08-24 10:53:53,강원특별자치도,춘천시,효자동,685-15
,9172,묵은지한상,,37.8647922,127.7336677,,,강원특별자치도 춘천시 효자동 302-12 (1층),기타,한식,1995-06-21,1,0,2022-01-19 13:16:20,강원특별자치도,춘천시,효자동,302-12 (1층)
,9173,피제이,,37.8606762,127.7394083,,,강원특별자치도 춘천시 석사동 707,기타,기타,1995-01-13,1,94.54,2022-01-19 13:16:47,강원특별자치도,춘천시,석사동,707
,9215,우리식당,,37.8657805,127.7325171,,,강원특별자치도 춘천시 효자동 711-18,기타,한식,1995-07-15,1,55.6,2022-11-14 17:14:57,강원특별자치도,춘천시,효자동,711-18
