index_cafeteria,cafeteria_name,img,Latitude,Longitude,openTime,closeTime,소재지전체주소,label_zero-shot,cafeteria_type_orignal,인허가일자,영업상태구분코드,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
7627,라온스시,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220319_96%2F1647670501223cbuti_JPEG%2F20220218_183645.jpg,37.8664554,127.7522688,,,강원특별자치도 춘천시 석사동 736-11,치킨,일식,2003-05-19,1,27.2,2022-09-15 14:09:55,강원특별자치도,춘천시,석사동,736-11
8809,이걸굽네,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220328_156%2F1648402868966RWoc8_JPEG%2F%25C0%25CC%25B0%25C9%25B1%25C1%25B3%25D7.jpg,37.8668426,127.7527028,,,강원특별자치도 춘천시 석사동 736-6,고기/구이,식육(숯불구이),1999-07-14,1,39.78,2022-08-17 11:16:39,강원특별자치도,춘천시,석사동,736-6
11085,강빠,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220328_174%2F1648478594788mrWyC_JPEG%2F20220328_002006.jpg,37.8652635,127.7533268,,,강원특별자치도 춘천시 석사동 745-2,고기/구이,일식,2020-02-28,1,77.4,2020-02-28 11:49:46,강원특별자치도,춘천시,석사동,745-2
11009,29페이지,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220407_152%2F1649310273183Ckwl8_JPEG%2F5369E48D-2E83-41EC-9B3B-E3EC8B191C64.jpeg,37.8741189,127.7363103,,,강원특별자치도 춘천시 효자동 149-86,양식,경양식,2022-02-07,1,89.9,2022-02-11 9:58:44,강원특별자치도,춘천시,효자동,149-86
9469,모녀밥상,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_299%2F1649827916982uy2cG_JPEG%2FIMG_20220413_143133.jpg,37.8687414,127.7283064,,,강원특별자치도 춘천시 효자동 691-10,양식,한식,2008-02-28,1,90.36,2022-11-25 13:09:44,강원특별자치도,춘천시,효자동,691-10
8687,퍼블릭초콜래토리(Public Chocolatory),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220427_120%2F165104748592031lft_JPEG%2F%25B8%25C5%25C0%25E5_%25B4%25EB%25C7%25A5%25BB%25E7%25C1%25F8.jpg,37.8538039,127.7474581,,,강원특별자치도 춘천시 석사동 832-6,양식,경양식,2002-11-25,1,41.34,2021-12-19 17:01:30,강원특별자치도,춘천시,석사동,832-6
9195,구라닭,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220429_46%2F1651196765425099Uy_JPEG%2FIMG_20220424_140917_1.jpg,37.8665601,127.7527929,,,강원특별자치도 춘천시 석사동 735-16,중식,정종/대포집/소주방,2001-07-16,1,102.96,2023-01-11 11:49:00,강원특별자치도,춘천시,석사동,735-16
8457,삼광식당,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220507_21%2F1651925006410X38L7_JPEG%2F16519249671962658880706699969651.jpg,37.8715019,127.7261858,,,강원특별자치도 춘천시 효자동 675,중식,한식,2012-09-24,1,51.5,2022-04-14 9:51:18,강원특별자치도,춘천시,효자동,675
10600,달동네,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220511_264%2F1652257716997nrrjo_JPEG%2FIMG_20220511_111318_1_%25282%2529.jpg,37.8733421,127.7440827,,,강원특별자치도 춘천시 효자동 628-13,양식,정종/대포집/소주방,2020-09-24,1,246.6,2023-01-11 11:49:03,강원특별자치도,춘천시,효자동,628-13
9567,나눔화로숯불구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220511_40%2F1652263494343DARvq_JPEG%2F20220511_190447.jpg,37.8729247,127.7334384,,,강원특별자치도 춘천시 효자동 661-13,고기/구이,식육(숯불구이),2003-12-09,1,74.7,2022-02-07 10:55:07,강원특별자치도,춘천시,효자동,661-13
7872,양철집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220512_297%2F1652348862052UsEW9_JPEG%2F%25BE%25E7%25C3%25B6%25C1%25FD.jpg,37.8567715,127.7418429,,,강원특별자치도 춘천시 석사동 796-12,고기/구이,한식,2004-07-14,1,174.78,2021-10-12 15:47:34,강원특별자치도,춘천시,석사동,796-12
10431,피자플래넷,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220610_205%2F16548290962049ufp8_JPEG%2F%25B9%25E8%25B9%25CE%25B7%25CE%25B0%25ED%25BD%25C3%25BE%25C8_%25C8%25F2%25BB%25F6_220215.jpg,37.8530275,127.7471358,,,강원특별자치도 춘천시 석사동 848-4,양식,기타,2023-03-29,1,74.94,2023-03-29 13:10:07,강원특별자치도,춘천시,석사동,848-4
11058,오믈하우스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220611_95%2F1654929975774xE8dN_JPEG%2FKakaoTalk_20220611_154503119.jpg,37.8733747,127.7451501,,,강원특별자치도 춘천시 효자동 631,양식,분식,2018-08-08,1,98.46,2022-06-07 17:07:46,강원특별자치도,춘천시,효자동,631
10051,소셜하우스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220630_190%2F16565535209110knsB_JPEG%2FF880CD74-FEDF-4027-8CC6-2C024FF5A4CC.jpeg,37.8783477,127.7419488,,,강원특별자치도 춘천시 효자동 758-12,양식,기타,2022-01-24,1,51.93,2022-09-26 10:32:04,강원특별자치도,춘천시,효자동,758-12
9656,만나돈가스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220718_111%2F1658117541522f7oV0_JPEG%2Fimage.jpg,37.8667959,127.7378987,,,강원특별자치도 춘천시 효자동 176-73 (1층),분식,한식,2002-10-02,1,45.76,2022-09-28 10:22:04,강원특별자치도,춘천시,효자동,176-73 (1층)
9647,메가엠지씨커피춘천봄내초점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220721_87%2F1658400516184u5weB_JPEG%2F20220720_183103.jpg,37.8564961,127.7428421,,,강원특별자치도 춘천시 석사동 818-1 (1층),양식,기타,2005-10-10,1,61.1,2022-06-29 14:44:41,강원특별자치도,춘천시,석사동,818-1 (1층)
10621,효자누룽지백숙,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220723_160%2F1658554098507v14hm_JPEG%2F20220722_202053.jpg,37.8726701,127.7326413,,,강원특별자치도 춘천시 효자동 465-13,백반,한식,2022-06-22,1,75.85,2022-07-05 17:44:13,강원특별자치도,춘천시,효자동,465-13
9960,촌닭두마리,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220728_107%2F1658991550927blQCU_JPEG%2F20220728_152309.jpg,37.8744563,127.7415224,,,"강원특별자치도 춘천시 효자동 618 (1층,3동)",치킨,기타,2009-03-09,1,66,2022-06-21 13:49:43,강원특별자치도,춘천시,효자동,"618 (1층,3동)"
8765,정담은,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220728_266%2F16589908006526KMgL_JPEG%2F20220728_093837.jpg,37.8760077,127.7446869,,,강원특별자치도 춘천시 효자동 18-61,양식,한식,1984-02-27,1,78.18,2022-04-07 13:59:33,강원특별자치도,춘천시,효자동,18-61
8023,제주돈통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220811_150%2F1660187132179c1NAQ_JPEG%2FFB_IMG_1660187110942.jpg,37.849177,127.7507657,,,강원특별자치도 춘천시 석사동 919-4 (1층),고기/구이,한식,2008-09-17,1,96.82,2017-02-08 16:06:05,강원특별자치도,춘천시,석사동,919-4 (1층)
10519,잇빠이대박이네,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220817_103%2F1660741571695mT6Au_JPEG%2F20220817_134929_%25281%2529.jpg,37.8705461,127.7256128,,,강원특별자치도 춘천시 효자동 684-11,분식,정종/대포집/소주방,2014-12-19,1,26.46,2022-01-19 14:54:38,강원특별자치도,춘천시,효자동,684-11
8327,우주종합어시장,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220823_261%2F1661180407847Leiek_JPEG%2F20220817_221538.jpg,,,,,강원특별자치도 춘천시 효자동 640-8 강원인재개발원,고기/구이,횟집,2005-04-20,1,154.84,2022-09-28 10:57:31,강원특별자치도,춘천시,효자동,640-8 강원인재개발원
7747,인생건어물 춘천스무숲점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220830_107%2F1661838416238mhnGl_JPEG%2FKakaoTalk_20220830_143243934_01.jpg,37.8486947,127.750905,,,강원특별자치도 춘천시 석사동 927-4 (1층),중식,한식,2004-03-20,1,80.19,2022-07-19 13:42:26,강원특별자치도,춘천시,석사동,927-4 (1층)
10062,네버네버,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220830_118%2F1661854393371GSNiw_JPEG%2Fimage-3054769896896465809.jpg,37.8736247,127.7440966,,,강원특별자치도 춘천시 효자동 629-3,분식,감성주점,2001-10-13,1,229.89,2023-02-10 10:16:54,강원특별자치도,춘천시,효자동,629-3
10934,그놈포차춘천애막골점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220830_123%2F16617882428330j6uS_JPEG%2F%25C1%25A6%25B8%25F1%25C0%25BB-%25C0%25D4%25B7%25C2%25C7%25D8%25C1%25D6%25BC%25BC%25BF%25E4_-001_%25288%2529.jpg,37.8661408,127.7531742,,,강원특별자치도 춘천시 석사동 734-8,양식,정종/대포집/소주방,2017-12-07,1,74.61,2022-02-07 15:27:50,강원특별자치도,춘천시,석사동,734-8
7535,피시프레시,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220831_73%2F1661927105217x1Jta_JPEG%2F20220831_145900.jpg,37.8555626,127.7460966,,,강원특별자치도 춘천시 석사동 818-13,회,기타,2023-07-06,1,200.83,2023-07-31 15:29:37,강원특별자치도,춘천시,석사동,818-13
8371,돈카돈까(퇴계점),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220917_279%2F16634182177999gklp_JPEG%2F20220917_211310.jpg,37.8515684,127.7442226,,,강원특별자치도 춘천시 석사동 880-3 (종로타워201호),피자,경양식,2006-01-02,1,145,2021-08-31 14:10:43,강원특별자치도,춘천시,석사동,880-3 (종로타워201호)
10691,카페 포 너드,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220921_18%2F1663715241055PYPdz_JPEG%2F20220919_143541.jpg,37.8741028,127.7423993,,,강원특별자치도 춘천시 효자동 618-13,양식,기타,2022-08-19,1,118,2022-09-02 9:54:18,강원특별자치도,춘천시,효자동,618-13
10245,기대만족 춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220927_261%2F1664283253147UH5sI_JPEG%2F%25B9%25E8%25B9%25CE1_%25B7%25CE%25B0%25ED.jpg,37.8757816,127.7433487,,,강원특별자치도 춘천시 효자동 18-43,국수,한식,2020-10-08,1,99,2022-09-16 15:20:54,강원특별자치도,춘천시,효자동,18-43
11197,웨어커피,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221007_279%2F1665071374750W7BVF_JPEG%2F5A9AB0CC-FAFE-4AE5-88FC-E7CD6552D9D4.jpeg,37.8747153,127.7416977,,,강원특별자치도 춘천시 효자동 619-2,양식,기타,2021-08-09,1,109.34,2021-08-30 17:53:01,강원특별자치도,춘천시,효자동,619-2
7940,오필승닭발석사점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221010_180%2F1665393793979KAWBi_JPEG%2F1665393744943.jpg,37.861442,127.7415473,,,강원특별자치도 춘천시 석사동 697,양식,한식,2006-11-21,1,53.95,2022-09-01 14:27:56,강원특별자치도,춘천시,석사동,697
9406,환희관,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221017_285%2F1666012601235YIltW_JPEG%2FB537F54F-94B9-49F8-8364-ED63DEB9E1B9.jpeg,37.8661353,127.7519102,,,강원특별자치도 춘천시 석사동 741-3,고기/구이,기타,1998-03-06,1,84.16,2022-09-15 14:27:47,강원특별자치도,춘천시,석사동,741-3
8041,승도리네곱도리탕춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221021_75%2F1666329831894nmJp6_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6_%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA%25B9%25E8%25B9%25CE.jpg,37.8658194,127.7525737,,,강원특별자치도 춘천시 석사동 743-1 (1층),고기/구이,한식,2004-09-01,1,115.2,2022-08-12 9:36:40,강원특별자치도,춘천시,석사동,743-1 (1층)
10092,즐거운하루숯불생고기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221109_113%2F16679799899686HC55_JPEG%2F20221106_175614_01.jpg,37.8661187,127.7616198,,,강원특별자치도 춘천시 석사동 34-6,치킨,식육(숯불구이),2017-06-07,1,127.44,2021-02-02 10:32:41,강원특별자치도,춘천시,석사동,34-6
8465,달빛포차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221113_154%2F1668327576302A2IyG_JPEG%2F1668327343052.jpg,37.8788175,127.7402114,,,강원특별자치도 춘천시 효자동 751-11,회,호프/통닭,1994-07-29,1,25.42,2022-09-02 13:06:37,강원특별자치도,춘천시,효자동,751-11
10853,시민커피,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221129_28%2F1669681418096726a1_JPEG%2F20221127_171336.jpg,37.8504068,127.7529826,,,강원특별자치도 춘천시 석사동 116-32,양식,기타,2021-08-31,1,28.82,2022-01-20 17:14:58,강원특별자치도,춘천시,석사동,116-32
8180,교촌치킨석사점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221130_290%2F1669782289053g3gih_JPEG%2F%25B1%25B3%25C3%25CC%25C4%25A1%25C5%25B2_%25BD%25C5%25B1%25D4_BI_%25BE%25C6%25C0%25CC%25C4%25DC%2528%25C4%25AB%25C4%25AB%25BF%25C0%2529.jpg,37.8648866,127.7508887,,,강원특별자치도 춘천시 석사동 748-18,치킨,통닭(치킨),2002-11-29,1,32.2,2021-12-04 19:54:01,강원특별자치도,춘천시,석사동,748-18
7744,보영이네해물칼국수(별관),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221204_272%2F1670164636243X34az_JPEG%2F20221202_115330.jpg,37.8677791,127.72889,,,"강원특별자치도 춘천시 효자동 697-1 (2동,  1층)",국수,분식,2006-04-18,1,96,2018-07-31 17:32:01,강원특별자치도,춘천시,효자동,"697-1 (2동,  1층)"
8896,단골손님춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221213_61%2F1670942453334YCvKU_JPEG%2F1669112212558.jpg,37.866801,127.7533067,,,강원특별자치도 춘천시 석사동 735-3,양식,기타,2001-04-30,1,92.28,2022-10-17 10:38:46,강원특별자치도,춘천시,석사동,735-3
10994,월미당강원대점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221226_219%2F1672051762488IoKCB_JPEG%2F1672012295070.jpg,37.8734735,127.7434604,,,강원특별자치도 춘천시 효자동 626-13,국수,정종/대포집/소주방,2021-04-09,1,92.41,2022-12-02 13:40:03,강원특별자치도,춘천시,효자동,626-13
9536,마타네식당,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221230_33%2F1672387724912fEbvk_JPEG%2F5E3825AA-9EBB-46A9-91D3-409F15E84F87.jpeg,37.8731683,127.7450293,,,"강원특별자치도 춘천시 효자동 631-2 (지하1층,3동)",양식,분식,2009-02-23,1,65.88,2022-11-24 13:45:26,강원특별자치도,춘천시,효자동,"631-2 (지하1층,3동)"
11188,불난닭발앤강정,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230105_99%2F1672901489929XN7g8_JPEG%2F%25BA%25D2%25B3%25AD%25BB%25F3%25C8%25A3.jpg,37.8741028,127.7423993,,,강원특별자치도 춘천시 효자동 618-13,양식,호프/통닭,2019-05-15,1,36.12,2022-11-29 14:05:07,강원특별자치도,춘천시,효자동,618-13
8428,태평소스무숲점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230112_185%2F1673503223728LIHYN_JPEG%2F1673503209059.jpg,37.8496778,127.7492126,,,강원특별자치도 춘천시 석사동 904-3 (1층),고기/구이,식육(숯불구이),2005-12-01,1,256.85,2023-04-26 10:35:47,강원특별자치도,춘천시,석사동,904-3 (1층)
8060,재왕무한리필양꼬치훠궈,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230113_117%2F1673548813815e1so9_JPEG%2F20230113_033055.jpg,37.8674081,127.7532845,,,강원특별자치도 춘천시 석사동 728-5,치킨,한식,1997-08-25,1,158.41,2022-12-07 9:18:39,강원특별자치도,춘천시,석사동,728-5
7656,석수한우,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230113_173%2F1673598282866VwPV0_JPEG%2F1670646945278.jpg,37.850167,127.7498029,,,강원특별자치도 춘천시 석사동 909-9,고기/구이,호프/통닭,2007-01-31,1,115.05,2021-10-19 13:35:43,강원특별자치도,춘천시,석사동,909-9
8818,너와집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230114_25%2F1673655016451JoF1O_JPEG%2F20220119_212056.jpg,37.8751731,127.7395819,,,강원특별자치도 춘천시 효자동 612-4,양식,호프/통닭,2000-01-24,1,37.4,2022-01-21 17:47:57,강원특별자치도,춘천시,효자동,612-4
9442,인생건어물(석사점),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230119_300%2F1674066474841wnaBT_JPEG%2F6ECF5D91-6568-4C82-B280-97D106D6AA0F.jpeg,37.866059,127.7522339,,,강원특별자치도 춘천시 석사동 742-1 (1층),중식,정종/대포집/소주방,1998-07-18,1,100.53,2023-01-16 10:46:26,강원특별자치도,춘천시,석사동,742-1 (1층)
8195,베이스먼트(Basement),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230123_2%2F1674407439634jgSjq_JPEG%2F1A312495-4F2D-4565-AA7C-EEE1542BD9B1.jpeg,37.8670534,127.7526731,,,강원특별자치도 춘천시 석사동 736-20,양식,경양식,2011-01-27,1,76.85,2021-10-25 17:08:55,강원특별자치도,춘천시,석사동,736-20
10346,먹새통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230126_4%2F1674742879002nWhYQ_JPEG%2F1674742855864.jpg,37.8491459,127.7499761,,,강원특별자치도 춘천시 석사동 917-5,양식,식육(숯불구이),2019-11-06,1,133,2023-01-20 13:54:32,강원특별자치도,춘천시,석사동,917-5
8328,뽁밥,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230131_254%2F16751517411672DGaf_JPEG%2FEE2068E0-84F3-4E81-B084-CB81F93C7401.jpeg,37.859064,127.7413216,,,강원특별자치도 춘천시 석사동 651-12,양식,기타,2010-04-23,1,29,2023-01-16 14:53:18,강원특별자치도,춘천시,석사동,651-12
7937,또보기목장,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230201_258%2F1675257730103cxld0_JPEG%2FScreenshot_20230201_222014_Instagram.jpg,37.8544448,127.7465814,,,강원특별자치도 춘천시 석사동 830-3 (1층),고기/구이,식육(숯불구이),2012-04-09,1,65.56,2021-04-11 22:45:07,강원특별자치도,춘천시,석사동,830-3 (1층)
7948,마라홀릭마라탕퇴계석사점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230207_78%2F1675755472177opkvg_JPEG%2FKakaoTalk_20210329_162456511.jpg,37.8512715,127.7440932,,,강원특별자치도 춘천시 석사동 880-4 (프라임타워112호),분식,기타,2006-12-18,1,105.3,2022-12-30 10:40:02,강원특별자치도,춘천시,석사동,880-4 (프라임타워 112호)
10369,낙원갈비집춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230214_60%2F1676351554165La7Da_PNG%2F333.,37.8573073,127.7390871,,,강원특별자치도 춘천시 석사동 799-1,고기/구이,기타,2023-02-08,1,148.9,2023-10-31 14:10:50,강원특별자치도,춘천시,석사동,799-1
10333,프리에어스페이스(Free Air Space),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230216_236%2F1676522289319ISmPO_JPEG%2FKakaoTalk_20230216_133634680.jpg,37.8728395,127.7448309,,,강원특별자치도 춘천시 효자동 632-1,회,기타,2022-06-10,1,73,2022-07-11 18:01:48,강원특별자치도,춘천시,효자동,632-1
10120,고기극찬춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230217_184%2F1676623286172Q50YQ_JPEG%2F1676446417963.jpg,37.8658991,127.7324429,,,강원특별자치도 춘천시 효자동 711-20,중식,식육(숯불구이),2022-10-11,1,79.2,2022-10-19 14:20:54,강원특별자치도,춘천시,효자동,711-20
8785,오성급정육식당,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230307_287%2F1678149955983UKCwO_JPEG%2F%25BF%25DC%25BA%25CE.jpg,37.8734999,127.7442458,,,강원특별자치도 춘천시 효자동 629-18 (1층),고기/구이,호프/통닭,1995-09-25,1,67.47,2023-03-03 11:41:46,강원특별자치도,춘천시,효자동,629-18 (1층)
9213,구르메,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230310_296%2F1678437558380zcRHL_JPEG%2F20230309_173803.jpg,37.8671979,127.7521813,,,강원특별자치도 춘천시 석사동 737-18,족발/보쌈,호프/통닭,1999-10-19,1,32.93,2022-01-20 17:35:19,강원특별자치도,춘천시,석사동,737-18
10877,착한마약규토스트,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230313_11%2F167867250248641fsr_JPEG%2FKakaoTalk_20230313_103355852_03.jpg,37.8745015,127.7426887,,,강원특별자치도 춘천시 효자동 619-13,양식,분식,2019-06-12,1,47.65,2023-03-03 9:41:15,강원특별자치도,춘천시,효자동,619-13
9254,중화루,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230316_111%2F1678943102473TjrdG_JPEG%2F20230217_195143.jpg,37.8755534,127.7357903,,,강원특별자치도 춘천시 효자동 652,양식,중국식,1968-06-10,1,338.24,2021-04-12 10:18:51,강원특별자치도,춘천시,효자동,652
9869,효자동설렁탕효자점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230317_83%2F1679043533249YoaWz_JPEG%2FIMG_6593.jpg,37.8663974,127.73304,,,강원특별자치도 춘천시 효자동 709-13,양식,한식,2014-02-13,1,41.9,2023-03-14 15:55:44,강원특별자치도,춘천시,효자동,709-13
8635,착한짜장,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230329_145%2F1680057164197xUlFL_JPEG%2F20230317_115234.jpg,37.8669817,127.7557102,,,강원특별자치도 춘천시 석사동 725-9 (1층),중식,정종/대포집/소주방,2008-06-12,1,105.22,2023-08-02 13:58:31,강원특별자치도,춘천시,석사동,725-9 (1층)
8164,소란,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230406_89%2F1680775963145hBIWn_JPEG%2FIMG_4044.jpg,37.8745015,127.7426887,,,강원특별자치도 춘천시 효자동 619-13,고기/구이,한식,2002-02-07,1,29.45,2020-10-26 15:52:39,강원특별자치도,춘천시,효자동,619-13
10382,회사랑,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230415_129%2F1681552745540zDW6G_JPEG%2F20230411_204034.jpg,37.8486864,127.7496812,,,강원특별자치도 춘천시 석사동 940-5,회,일식,2023-03-28,1,113.53,2023-04-06 17:47:15,강원특별자치도,춘천시,석사동,940-5
10681,광어야참치마,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230416_162%2F1681625919979l4bNK_JPEG%2F20230408_210243.jpg,37.8760896,127.7353156,,,강원특별자치도 춘천시 효자동 654-3,회,횟집,2023-03-30,1,94.36,2023-03-30 15:23:19,강원특별자치도,춘천시,효자동,654-3
10208,일품두부자박이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230418_41%2F1681810503095lq6Qh_JPEG%2F20230418_173737.jpg,37.8533758,127.7470553,,,강원특별자치도 춘천시 석사동 838-4,백반,기타,2023-03-10,1,125.48,2023-03-17 16:34:11,강원특별자치도,춘천시,석사동,838-4
