index_cafeteria,인허가일자,영업상태구분코드,소재지전체주소,Latitude,Longitude,사업장명,업태구분명,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
11340,2017-10-11,1,강원특별자치도 춘천시 석사동 313-13,37.8567677,127.7481828,팔팔뚝배기,분식,61.77,2023-03-08 9:42:17,강원특별자치도,춘천시,석사동,313-13
11341,2017-10-11,1,강원특별자치도 춘천시 효자동 691-14,37.8686704,127.7284576,보경루,중국식,112.22,2022-09-22 9:30:36,강원특별자치도,춘천시,효자동,691-14
11344,2017-10-13,1,강원특별자치도 춘천시 석사동 832-5,37.8539248,127.7474112,장대박,한식,123.48,2020-12-30 11:26:40,강원특별자치도,춘천시,석사동,832-5
11346,2019-01-02,1,강원특별자치도 춘천시 석사동 935-1,37.849163,127.7478728,그린그라스스무숲길점,기타,77.64,2022-02-07 14:11:08,강원특별자치도,춘천시,석사동,935-1
11347,2019-01-02,1,강원특별자치도 춘천시 석사동 667-6,37.8576314,127.7445016,가까운,식육(숯불구이),31.32,2022-02-07 14:10:35,강원특별자치도,춘천시,석사동,667-6
11348,2019-09-09,1,강원특별자치도 춘천시 석사동 915-8,37.8493996,127.7506373,이모네밥상,한식,111.54,2022-02-07 10:46:59,강원특별자치도,춘천시,석사동,915-8
11353,2019-09-17,1,강원특별자치도 춘천시 석사동 644-4,37.8603798,127.7429933,박군한우,횟집,101.93,2022-10-11 10:03:37,강원특별자치도,춘천시,석사동,644-4
11366,2015-06-22,1,강원특별자치도 춘천시 석사동 888-4,37.851124,127.7448603,정을담다,김밥(도시락),66.09,2022-01-20 16:14:00,강원특별자치도,춘천시,석사동,888-4
11371,2016-08-26,1,강원특별자치도 춘천시 석사동 919-7,37.8491003,127.750892,동이맛집,한식,108.89,2022-02-07 17:31:03,강원특별자치도,춘천시,석사동,919-7
11379,2020-01-14,1,강원특별자치도 춘천시 석사동 836-5,37.8535631,127.7466375,원조춘천왕감자탕,한식,110.12,2022-02-09 9:47:12,강원특별자치도,춘천시,석사동,836-5
11380,2020-01-15,1,강원특별자치도 춘천시 석사동 880-3,37.8515684,127.7442226,역전우동0410춘천석사점,한식,49.28,2023-09-14 14:46:26,강원특별자치도,춘천시,석사동,880-3
11394,2021-12-28,1,강원특별자치도 춘천시 효자동 17-9,37.8744079,127.7455336,쑤와리질러효자후평점,호프/통닭,50.0,2023-09-22 11:16:30,강원특별자치도,춘천시,효자동,17-9
11400,2022-04-22,1,강원특별자치도 춘천시 효자동 753-8,37.8793384,127.7400911,네모커피(Nemo coffee),기타,80.0,2022-11-14 9:34:13,강원특별자치도,춘천시,효자동,753-8
11401,2022-04-22,1,강원특별자치도 춘천시 효자동 647,37.8759716,127.7368603,팔호냉삼집,탕류(보신용),49.5,2022-04-29 9:18:13,강원특별자치도,춘천시,효자동,647
11403,2022-04-27,1,강원특별자치도 춘천시 효자동 700-2,37.8689594,127.730198,레스토랑 수(restorant soo),한식,34.0,2022-05-19 9:45:49,강원특별자치도,춘천시,효자동,700-2
11417,2019-05-23,1,강원특별자치도 춘천시 효자동 626,37.8739467,127.7427234,특미원,중국식,62.46,2023-04-14 9:21:53,강원특별자치도,춘천시,효자동,626
11420,2014-05-01,1,강원특별자치도 춘천시 석사동 774-4,37.8619574,127.746775,청년팝업레스토랑미생,까페,58.6,2022-01-19 14:24:28,강원특별자치도,춘천시,석사동,774-4
11427,2015-07-14,1,강원특별자치도 춘천시 효자동 18-104,37.8759017,127.7433356,만보네,한식,79.76,2023-03-16 8:56:57,강원특별자치도,춘천시,효자동,18-104
11428,2016-03-11,1,강원특별자치도 춘천시 석사동 644,37.8607559,127.7431888,고은이네,기타,25.98,2022-01-20 17:20:53,강원특별자치도,춘천시,석사동,644
11431,2016-03-15,1,강원특별자치도 춘천시 효자동 300-24,37.8633406,127.7362326,가리미김밥석사세경점,분식,86.24,2022-01-20 17:22:08,강원특별자치도,춘천시,효자동,300-24
11432,2016-03-15,1,강원특별자치도 춘천시 석사동 880-1,37.8520936,127.7443831,청춘꼬마김밥앤떡볶이본점,분식,52.0,2022-01-20 17:22:57,강원특별자치도,춘천시,석사동,880-1
11440,2020-03-16,1,강원특별자치도 춘천시 석사동 880-3,37.8515684,127.7442226,손차이,중국식,83.44,2021-04-20 10:34:54,강원특별자치도,춘천시,석사동,880-3
11443,2020-03-18,1,강원특별자치도 춘천시 석사동 639-2,37.8614208,127.7423328,장가네푸드,중국식,44.46,2023-03-20 16:32:14,강원특별자치도,춘천시,석사동,639-2
11444,2016-06-23,1,강원특별자치도 춘천시 효자동 692-1,37.8693791,127.7279524,송암골평창송어춘천점,횟집,114.0,2022-01-20 17:40:07,강원특별자치도,춘천시,효자동,692-1
11445,2016-06-27,1,강원특별자치도 춘천시 석사동 654-8,37.8589727,127.7409728,들림,정종/대포집/소주방,39.6,2018-12-21 10:58:05,강원특별자치도,춘천시,석사동,654-8
11448,2016-06-30,1,강원특별자치도 춘천시 석사동 726-12,37.8672925,127.7550249,러스틱컴포트,호프/통닭,75.2,2021-12-19 16:46:13,강원특별자치도,춘천시,석사동,726-12
11449,2016-06-30,1,강원특별자치도 춘천시 석사동 748-18,37.8648866,127.7508887,바텐더(Bar 10 Der),기타,44.1,2021-05-14 9:39:56,강원특별자치도,춘천시,석사동,748-18
11453,2014-09-02,1,강원특별자치도 춘천시 석사동 949-3,37.8482667,127.7512599,형제육회,식육(숯불구이),114.26,2022-01-19 14:41:27,강원특별자치도,춘천시,석사동,949-3
11456,2014-09-02,1,강원특별자치도 춘천시 석사동 677,37.8591164,127.7450766,황산차이나,중국식,129.38,2022-01-19 14:41:04,강원특별자치도,춘천시,석사동,677
11460,2017-01-16,1,강원특별자치도 춘천시 석사동 771-4,37.8621103,127.7483752,세실리아,기타,57.67,2017-01-16 14:43:01,강원특별자치도,춘천시,석사동,771-4
11474,2020-11-09,1,강원특별자치도 춘천시 석사동 433-3,37.8599782,127.7438074,품은김밥,분식,36.49,2022-01-20 9:36:40,강원특별자치도,춘천시,석사동,433-3
11478,2020-11-12,1,강원특별자치도 춘천시 효자동 250-51,37.8651139,127.7360684,온찬,일식,81.91,2022-08-01 18:00:05,강원특별자치도,춘천시,효자동,250-51
11481,2020-11-17,1,강원특별자치도 춘천시 석사동 103-80,37.8606104,127.7532943,오페라,정종/대포집/소주방,69.0,2022-01-20 9:40:40,강원특별자치도,춘천시,석사동,103-80
11483,2022-04-27,1,강원특별자치도 춘천시 효자동 711-18,37.8657805,127.7325171,공동어시장,횟집,32.3,2022-05-11 17:49:12,강원특별자치도,춘천시,효자동,711-18
11484,2022-04-28,1,강원특별자치도 춘천시 효자동 18-60,37.8759764,127.7444685,엠에스티(MST),기타,136.0,2023-03-29 10:11:27,강원특별자치도,춘천시,효자동,18-60
11489,2022-05-03,1,강원특별자치도 춘천시 효자동 629-18,37.8734999,127.7442458,주식회사 에이치비푸드,기타,82.85,2022-05-23 17:54:35,강원특별자치도,춘천시,효자동,629-18
11505,2019-05-30,1,강원특별자치도 춘천시 석사동 736-19,37.8669692,127.7525788,탐라초밥,식육(숯불구이),23.8,2023-08-29 17:11:47,강원특별자치도,춘천시,석사동,736-19
11510,2019-06-05,1,강원특별자치도 춘천시 석사동 666-7,37.8580413,127.7434641,롤앤스시(Roll & Sushi),일식,19.98,2019-06-07 14:00:19,강원특별자치도,춘천시,석사동,666-7
11513,2015-04-21,1,강원특별자치도 춘천시 효자동 626-17,37.8737042,127.7433189,활어회포차,횟집,59.4,2021-09-15 17:21:11,강원특별자치도,춘천시,효자동,626-17
11516,2015-04-29,1,강원특별자치도 춘천시 효자동 180-14,37.8702028,127.7388199,비에이치씨치킨강대점,통닭(치킨),89.46,2019-05-16 10:47:35,강원특별자치도,춘천시,효자동,180-14
11517,2015-04-29,1,강원특별자치도 춘천시 석사동 694-2 석사근로복지아파트,37.862534,127.7393284,케이푸드,분식,60.64,2022-01-19 15:05:52,강원특별자치도,춘천시,석사동,694-2 석사근로복지아파트
11525,2016-06-14,1,강원특별자치도 춘천시 석사동 913-10 1층,37.8498335,127.7505344,연꽃(lotus),한식,108.64,2017-11-27 16:51:56,강원특별자치도,춘천시,석사동,913-10 1층
11530,2021-04-19,1,강원특별자치도 춘천시 효자동 650-1,37.8746526,127.7355739,소달구지,식육(숯불구이),68.53,2021-04-25 19:58:39,강원특별자치도,춘천시,효자동,650-1
11534,2021-04-22,1,강원특별자치도 춘천시 석사동 285 춘천로데오,37.8546248,127.7495526,로데오골프,한식,20.24,2022-01-20 10:57:49,강원특별자치도,춘천시,석사동,285 춘천로데오
11539,2016-11-04,1,강원특별자치도 춘천시 석사동 764-8,37.8627437,127.7503894,와사비,기타,108.67,2021-04-12 9:33:03,강원특별자치도,춘천시,석사동,764-8
11540,2016-11-04,1,강원특별자치도 춘천시 효자동 176-12,37.8663608,127.7371639,하노이포베트남쌀국수,정종/대포집/소주방,64.66,2021-12-21 17:45:57,강원특별자치도,춘천시,효자동,176-12
11543,2016-11-11,1,강원특별자치도 춘천시 효자동 360-1,37.8662612,127.7337429,치킨앤호프,호프/통닭,86.2,2017-11-01 13:52:04,강원특별자치도,춘천시,효자동,360-1
11546,2019-10-01,1,강원특별자치도 춘천시 석사동 648-2,37.8610553,127.7426628,천진동석사점,한식,101.39,2019-10-01 14:23:43,강원특별자치도,춘천시,석사동,648-2
11551,2019-10-07,1,강원특별자치도 춘천시 석사동 942-4,37.8485556,127.7505795,백스비어춘천스무숲점,호프/통닭,102.0,2023-07-10 15:15:25,강원특별자치도,춘천시,석사동,942-4
11562,2022-05-11,1,강원특별자치도 춘천시 석사동 980,37.8632764,127.748095,광판팔뚝김밥엔타점,분식,18.3,2023-02-27 15:30:43,강원특별자치도,춘천시,석사동,980
11566,2022-05-20,1,강원특별자치도 춘천시 석사동 705-18,37.8618041,127.7392246,삼삼회관,식육(숯불구이),52.8,2022-05-26 9:29:44,강원특별자치도,춘천시,석사동,705-18
11574,2022-07-20,1,강원특별자치도 춘천시 효자동 755-30,37.8804826,127.7409718,상우,기타,49.89,2022-08-01 10:17:47,강원특별자치도,춘천시,효자동,755-30
11577,2022-07-26,1,강원특별자치도 춘천시 석사동 639-3,37.8613773,127.7424633,돈나와라뚝딱석사점,한식,80.08,2022-08-01 17:54:30,강원특별자치도,춘천시,석사동,639-3
11578,2022-08-29,1,강원특별자치도 춘천시 효자동 176-12,37.8663608,127.7371639,라면먹고갈래?,분식,29.76,2022-09-02 9:42:08,강원특별자치도,춘천시,효자동,176-12
11579,2022-08-29,1,강원특별자치도 춘천시 석사동 909-2,37.8502433,127.7496761,바다가 내손아귀,기타,81.21,2022-09-16 9:10:03,강원특별자치도,춘천시,석사동,909-2
11582,2020-11-19,1,강원특별자치도 춘천시 효자동 625-8,37.87393,127.7434069,범맥주강원대점,정종/대포집/소주방,129.0,2022-05-31 13:49:47,강원특별자치도,춘천시,효자동,625-8
11583,2020-11-20,1,강원특별자치도 춘천시 석사동 429-1,37.8602499,127.7450532,골목집,한식,39.02,2022-01-20 9:41:31,강원특별자치도,춘천시,석사동,429-1
11586,2020-11-23,1,강원특별자치도 춘천시 효자동 747-17,37.8782631,127.7387267,엠브로키친효자점,기타,42.5,2022-11-21 15:30:36,강원특별자치도,춘천시,효자동,747-17
11592,2020-11-18,1,강원특별자치도 춘천시 효자동 158-8,37.8713697,127.736924,곱창킬러본점,한식,24.51,2023-01-05 14:00:50,강원특별자치도,춘천시,효자동,158-8
11600,2015-04-16,1,강원특별자치도 춘천시 석사동 928-6,37.8487341,127.7524082,스무숲길가,기타,66.94,2016-02-11 15:15:26,강원특별자치도,춘천시,석사동,928-6
11601,2015-04-16,1,강원특별자치도 춘천시 석사동 316-1,37.8562537,127.7498062,랍다,까페,53.69,2020-05-20 15:48:57,강원특별자치도,춘천시,석사동,316-1
11615,2015-05-04,1,강원특별자치도 춘천시 석사동 742-11,37.8654046,127.7515001,아재쭈꾸미,식육(숯불구이),108.21,2022-01-19 15:06:15,강원특별자치도,춘천시,석사동,742-11
11618,2015-05-07,1,강원특별자치도 춘천시 효자동 662-34,37.8724214,127.7330497,섬마을,한식,82.08,2022-02-24 14:01:50,강원특별자치도,춘천시,효자동,662-34
11623,2016-06-17,1,강원특별자치도 춘천시 석사동 956-5,37.8480615,127.7522266,아람,분식,108.78,2020-02-28 15:47:05,강원특별자치도,춘천시,석사동,956-5
11624,2016-06-21,1,강원특별자치도 춘천시 석사동 832-1,37.8544017,127.747047,임가네,기타,78.75,2022-02-09 9:53:53,강원특별자치도,춘천시,석사동,832-1
11626,2016-10-19,1,강원특별자치도 춘천시 효자동 623-8,37.8750574,127.7429914,위위,기타,95.2,2022-02-07 17:16:10,강원특별자치도,춘천시,효자동,623-8
11631,2016-10-21,1,강원특별자치도 춘천시 효자동 643-8,37.8764509,127.7367619,구블락(9 block),기타,112.76,2022-02-07 17:14:45,강원특별자치도,춘천시,효자동,643-8
11632,2021-04-23,1,강원특별자치도 춘천시 석사동 667-8,37.8577148,127.7442044,알린(AHLIN),기타,41.4,2022-01-20 10:58:10,강원특별자치도,춘천시,석사동,667-8
11636,2021-04-29,1,강원특별자치도 춘천시 석사동 771-10,37.8619114,127.7476439,이서냉면,냉면집,95.04,2023-08-09 10:00:53,강원특별자치도,춘천시,석사동,771-10
11643,2021-06-28,1,강원특별자치도 춘천시 석사동 909-4,37.8500052,127.7494473,춘천짬뽕가게,중국식,115.62,2021-07-13 15:50:43,강원특별자치도,춘천시,석사동,909-4
11644,2021-06-28,1,강원특별자치도 춘천시 석사동 915-2,37.8495879,127.7506178,올레동태탕,한식,107.08,2022-01-20 11:26:26,강원특별자치도,춘천시,석사동,915-2
11645,2016-11-11,1,강원특별자치도 춘천시 효자동 20-13,37.8746758,127.7432768,커피밀,기타,85.4,2022-10-20 9:47:06,강원특별자치도,춘천시,효자동,20-13
11651,2017-04-10,1,강원특별자치도 춘천시 석사동 740-17,37.8662923,127.7511659,블루문,기타,83.7,2022-02-07 16:39:05,강원특별자치도,춘천시,석사동,740-17
11652,2017-04-10,1,강원특별자치도 춘천시 석사동 428-5,37.8605008,127.7448672,도야,중국식,246.24,2022-02-07 16:37:42,강원특별자치도,춘천시,석사동,428-5
11661,2020-12-08,1,강원특별자치도 춘천시 효자동 615,37.874957,127.7405289,오돼지국밥,한식,60.0,2022-01-20 9:45:50,강원특별자치도,춘천시,효자동,615
11667,2020-12-21,1,강원특별자치도 춘천시 석사동 913-3,37.8496698,127.7501828,호반푸드,식육(숯불구이),107.0,2022-01-20 9:49:05,강원특별자치도,춘천시,석사동,913-3
11668,2020-12-21,1,강원특별자치도 춘천시 석사동 772-6,37.8622424,127.7471597,강정이기가막혀,호프/통닭,99.76,2022-04-15 9:44:36,강원특별자치도,춘천시,석사동,772-6
11681,2016-10-24,1,강원특별자치도 춘천시 효자동 658-1,37.8749115,127.7343647,구이와전골,식육(숯불구이),72.0,2022-09-22 9:30:18,강원특별자치도,춘천시,효자동,658-1
11691,2021-07-02,1,강원특별자치도 춘천시 효자동 18-42,37.8756731,127.7433961,가미칼국수,한식,90.42,2023-10-11 11:15:34,강원특별자치도,춘천시,효자동,18-42
11692,2021-07-02,1,강원특별자치도 춘천시 석사동 915-5,37.8492524,127.7502911,캐슬바,정종/대포집/소주방,95.72,2023-10-18 11:50:47,강원특별자치도,춘천시,석사동,915-5
11695,2021-07-12,1,강원특별자치도 춘천시 석사동 832-10,37.8540938,127.7471072,재대루,식육(숯불구이),80.2,2022-01-20 11:29:43,강원특별자치도,춘천시,석사동,832-10
11696,2021-07-13,1,강원특별자치도 춘천시 효자동 626-4,37.8736711,127.7428384,제이제이식당,기타,90.13,2022-01-20 11:30:15,강원특별자치도,춘천시,효자동,626-4
11702,2021-09-30,1,강원특별자치도 춘천시 석사동 654-7,37.8590582,127.7408522,마라천향미마라탕,기타,46.35,2022-02-07 10:13:21,강원특별자치도,춘천시,석사동,654-7
11703,2021-09-30,1,강원특별자치도 춘천시 효자동 693-9,37.8687628,127.7294194,사거리횟집,횟집,35.0,2023-06-02 15:47:11,강원특별자치도,춘천시,효자동,693-9
11714,2014-08-05,1,강원특별자치도 춘천시 효자동 617-4,37.8740396,127.7411823,오떡,분식,44.94,2021-01-05 10:39:32,강원특별자치도,춘천시,효자동,617-4
11715,2014-08-07,1,강원특별자치도 춘천시 석사동 749-2 1층,37.8654251,127.7511102,달래해장춘천애막골점,식육(숯불구이),109.03,2023-08-31 11:04:00,강원특별자치도,춘천시,석사동,749-2 1층
11720,2016-01-04,1,강원특별자치도 춘천시 효자동 176-47,37.8666909,127.7377208,도스마스강대점,기타,31.08,2020-06-11 15:15:29,강원특별자치도,춘천시,효자동,176-47
11721,2016-01-05,1,강원특별자치도 춘천시 석사동 666-14,37.8581798,127.7425701,힐링퓨전요리,정종/대포집/소주방,22.26,2022-01-20 17:03:41,강원특별자치도,춘천시,석사동,666-14
11725,2017-09-22,1,강원특별자치도 춘천시 효자동 617-7,37.8738942,127.7414683,왕대박감자탕,중국식,114.0,2023-05-22 14:04:48,강원특별자치도,춘천시,효자동,617-7
11727,2017-09-28,1,강원특별자치도 춘천시 석사동 313-27,37.8568759,127.7472231,60계치킨춘천교대점,호프/통닭,49.65,2021-12-19 16:34:50,강원특별자치도,춘천시,석사동,313-27
11731,2022-04-11,1,강원특별자치도 춘천시 효자동 632-27,37.8726398,127.7455395,다복향마라탕,중국식,80.0,2023-07-18 13:49:35,강원특별자치도,춘천시,효자동,632-27
11733,2022-04-13,1,강원특별자치도 춘천시 석사동 888-4,37.851124,127.7448603,한신포차 춘천석사CGV점,경양식,58.32,2023-01-17 15:18:10,강원특별자치도,춘천시,석사동,888-4
11738,2022-04-18,1,강원특별자치도 춘천시 석사동 818-14,37.8554612,127.7463445,밤하늘포차,한식,67.5,2023-06-26 16:52:37,강원특별자치도,춘천시,석사동,818-14
11746,2014-09-19,1,강원특별자치도 춘천시 효자동 315-4,37.8650245,127.7359226,속초닭강정,한식,27.35,2023-05-31 13:31:32,강원특별자치도,춘천시,효자동,315-4
11748,2016-08-05,1,강원특별자치도 춘천시 효자동 631-1,37.873265,127.7452157,카페엘리(CafeAlley),한식,92.97,2021-12-18 17:53:25,강원특별자치도,춘천시,효자동,631-1
11756,2016-08-17,1,강원특별자치도 춘천시 효자동 682-12,37.8707748,127.724134,꽃술래,정종/대포집/소주방,92.84,2022-06-23 10:10:37,강원특별자치도,춘천시,효자동,682-12
11761,2016-12-05,1,강원특별자치도 춘천시 석사동 726-1,37.8672903,127.7554508,치맥싸롱,정종/대포집/소주방,43.0,2021-12-19 16:45:54,강원특별자치도,춘천시,석사동,726-1
11764,2016-12-12,1,강원특별자치도 춘천시 석사동 667-4,37.8577958,127.7447254,돼끼리,한식,56.25,2023-03-16 8:58:06,강원특별자치도,춘천시,석사동,667-4
11771,2018-05-31,1,강원특별자치도 춘천시 효자동 632-11,37.8727881,127.7454301,숨어있는고깃집,한식,99.52,2021-12-18 17:54:08,강원특별자치도,춘천시,효자동,632-11
11773,2018-05-31,1,강원특별자치도 춘천시 석사동 742-18,37.8659755,127.7521372,탈선장,호프/통닭,102.76,2022-02-07 14:56:00,강원특별자치도,춘천시,석사동,742-18
11790,2015-11-04,1,강원특별자치도 춘천시 효자동 754-4,37.8800908,127.7403967,태국시푸켓동,"외국음식전문점(인도,태국등)",73.77,2022-01-20 16:35:28,강원특별자치도,춘천시,효자동,754-4
11791,2015-11-06,1,강원특별자치도 춘천시 석사동 666-14,37.8581798,127.7425701,장수네,기타,53.36,2019-06-18 13:53:56,강원특별자치도,춘천시,석사동,666-14
11793,2015-11-06,1,강원특별자치도 춘천시 효자동 631-3,37.8731147,127.745442,곱돌생삼겹살,식육(숯불구이),234.24,2022-01-20 16:41:25,강원특별자치도,춘천시,효자동,631-3
11797,2015-11-19,1,강원특별자치도 춘천시 효자동 18-47 1층,37.8759057,127.7435772,통닭&닭발,호프/통닭,147.57,2022-08-17 10:34:37,강원특별자치도,춘천시,효자동,18-47 1층
11805,2021-01-27,1,강원특별자치도 춘천시 석사동 818-10,37.8558565,127.7452385,더만찬,한식,70.46,2021-05-14 14:17:17,강원특별자치도,춘천시,석사동,818-10
11806,2021-01-29,1,강원특별자치도 춘천시 석사동 433-3,37.8599782,127.7438074,치킨몬스터춘천석사점,기타,37.05,2023-05-30 9:59:57,강원특별자치도,춘천시,석사동,433-3
11810,2021-02-03,1,강원특별자치도 춘천시 효자동 624-6,37.8748962,127.7429334,뉴욕쟁이디저트강원대점,기타,51.13,2023-09-22 9:23:30,강원특별자치도,춘천시,효자동,624-6
11811,2021-02-15,1,강원특별자치도 춘천시 효자동 693-9,37.8687628,127.7294194,떡군이네떡볶이춘천점,분식,28.08,2023-10-25 15:03:24,강원특별자치도,춘천시,효자동,693-9
11813,2015-05-20,1,강원특별자치도 춘천시 효자동 176-12,37.8663608,127.7371639,배떡&오사카함박춘천점,분식,30.98,2022-01-20 16:08:58,강원특별자치도,춘천시,효자동,176-12
11820,2017-03-31,1,강원특별자치도 춘천시 효자동 748-15,37.8779991,127.7394114,이선생푸드,한식,69.56,2022-02-07 16:44:18,강원특별자치도,춘천시,효자동,748-15
11832,2021-10-12,1,강원특별자치도 춘천시 석사동 9,37.8684653,127.7614894,춘천캠핑식당,한식,112.5,2023-05-09 15:31:21,강원특별자치도,춘천시,석사동,9
11837,2021-10-21,1,강원특별자치도 춘천시 효자동 653-11,37.8759261,127.7365156,준독라운지,기타,13.76,2022-01-20 17:27:46,강원특별자치도,춘천시,효자동,653-11
11844,2017-08-24,1,강원특별자치도 춘천시 석사동 888-5,37.8510512,127.7452246,왕짱구스무숲점,분식,48.34,2022-05-18 15:39:05,강원특별자치도,춘천시,석사동,888-5
11851,2018-02-23,1,강원특별자치도 춘천시 효자동 646,37.8764477,127.7372258,국가대표푸드마켓,호프/통닭,35.51,2023-07-04 13:41:11,강원특별자치도,춘천시,효자동,646
11853,2018-03-02,1,강원특별자치도 춘천시 석사동 737-5,37.8670951,127.7523319,육갑선생,횟집,99.45,2023-07-27 13:44:12,강원특별자치도,춘천시,석사동,737-5
11856,2018-04-13,1,강원특별자치도 춘천시 석사동 736-10,37.8665345,127.7523575,춘식,한식,98.6,2020-07-06 11:45:32,강원특별자치도,춘천시,석사동,736-10
11872,2022-05-25,1,강원특별자치도 춘천시 석사동 755-1,37.8644753,127.7508931,커피브라운,기타,90.51,2022-05-27 11:12:25,강원특별자치도,춘천시,석사동,755-1
11875,2022-07-05,1,강원특별자치도 춘천시 효자동 626-5,37.8736389,127.7429704,바코드디브이,기타,28.0,2022-07-22 11:37:51,강원특별자치도,춘천시,효자동,626-5
11895,2021-11-10,1,강원특별자치도 춘천시 석사동 796-3,37.8576326,127.7395642,수라죽석사점,한식,99.0,2022-01-20 17:33:52,강원특별자치도,춘천시,석사동,796-3
11896,2021-11-12,1,강원특별자치도 춘천시 석사동 880-5,37.8513399,127.7437278,테그42춘천석사점,분식,44.16,2022-01-20 17:35:45,강원특별자치도,춘천시,석사동,880-5
11903,2022-03-10,1,강원특별자치도 춘천시 효자동 614-11,37.8747707,127.741448,드래곤웍스(Dragonwoks),중국식,110.7,2022-03-17 13:28:46,강원특별자치도,춘천시,효자동,614-11
11911,2016-02-18,1,강원특별자치도 춘천시 석사동 888-1,37.8519598,127.7450796,따봉마라탕,분식,68.04,2023-07-17 10:02:04,강원특별자치도,춘천시,석사동,888-1
11914,2016-02-23,1,"강원특별자치도 춘천시 효자동 684-11 남부시장지하1층 24,25호",37.8705461,127.7256128,마음이머무는곳,한식,40.7,2022-01-20 17:09:24,강원특별자치도,춘천시,효자동,"684-11 남부시장지하1층 24,25호"
11917,2021-02-19,1,강원특별자치도 춘천시 효자동 633-13,37.8724732,127.7462122,덮덮밥 춘천점,분식,74.0,2022-08-16 15:40:14,강원특별자치도,춘천시,효자동,633-13
11923,2021-03-30,1,강원특별자치도 춘천시 효자동 626-11,37.873427,127.7433132,무모한초밥강대후문점,일식,73.11,2022-01-20 10:36:43,강원특별자치도,춘천시,효자동,626-11
11924,2021-03-30,1,강원특별자치도 춘천시 효자동 625-8,37.87393,127.7434069,이씨네요리연구소,경양식,131.24,2022-12-29 16:29:46,강원특별자치도,춘천시,효자동,625-8
11941,2022-02-09,1,강원특별자치도 춘천시 석사동 736-14,37.8665601,127.7521204,대만족춘천점,기타,114.14,2022-02-15 10:49:33,강원특별자치도,춘천시,석사동,736-14
11944,2022-02-17,1,강원특별자치도 춘천시 석사동 736-19,37.8669692,127.7525788,윤반장춘천점,한식,71.15,2022-07-22 11:41:25,강원특별자치도,춘천시,석사동,736-19
11947,2022-02-22,1,강원특별자치도 춘천시 석사동 818-4,37.8562948,127.7436086,캠핑한잔,기타,375.27,2023-09-15 10:13:11,강원특별자치도,춘천시,석사동,818-4
11955,2018-03-09,1,강원특별자치도 춘천시 석사동 766-6 1층,37.8632957,127.7497955,맑음때때로비,기타,59.89,2018-03-09 10:23:28,강원특별자치도,춘천시,석사동,766-6 1층
11956,2018-03-12,1,강원특별자치도 춘천시 석사동 927-8 1층,37.8484858,127.7514735,청담,기타,118.4,2022-02-15 10:07:54,강원특별자치도,춘천시,석사동,927-8 1층
11959,2018-10-12,1,강원특별자치도 춘천시 석사동 186-19,37.8486559,127.7483635,미오브런치카페,기타,120.16,2023-10-24 10:46:50,강원특별자치도,춘천시,석사동,186-19
11963,2017-10-20,1,강원특별자치도 춘천시 석사동 705-20,37.8620548,127.7394162,피자나라치킨공주석사점,호프/통닭,47.97,2022-07-12 18:52:21,강원특별자치도,춘천시,석사동,705-20
11978,2020-06-04,1,강원특별자치도 춘천시 효자동 665-7,37.8718463,127.7334496,보니타샌드위치,기타,146.47,2022-10-28 9:27:00,강원특별자치도,춘천시,효자동,665-7
11983,2022-03-14,1,강원특별자치도 춘천시 석사동 913-1,37.8499121,127.750415,벌교꼬막,한식,124.99,2022-03-27 17:17:45,강원특별자치도,춘천시,석사동,913-1
11984,2022-03-14,1,강원특별자치도 춘천시 석사동 917-7,37.8490139,127.7502504,심야화로스무숲점,식육(숯불구이),87.04,2022-04-28 17:11:01,강원특별자치도,춘천시,석사동,917-7
11994,2022-03-17,1,강원특별자치도 춘천시 석사동 654,37.8597372,127.7401471,부어치킨석사점,경양식,22.0,2023-08-14 11:32:34,강원특별자치도,춘천시,석사동,654
11995,2014-07-03,1,강원특별자치도 춘천시 효자동 628-10,37.8729218,127.7445504,후떡볶이,분식,13.5,2022-01-19 14:35:23,강원특별자치도,춘천시,효자동,628-10
11999,2014-07-10,1,강원특별자치도 춘천시 효자동 708-9 1층,37.8671676,127.732279,소담국시,분식,24.0,2018-12-12 14:08:14,강원특별자치도,춘천시,효자동,708-9 1층
12004,2021-04-02,1,강원특별자치도 춘천시 효자동 223-5,37.8625045,127.7404375,매운사랑중식빠,중국식,36.0,2022-07-05 10:50:45,강원특별자치도,춘천시,효자동,223-5
12010,2021-04-06,1,강원특별자치도 춘천시 효자동 745-6,37.878357,127.7379221,오르미,기타,79.76,2022-07-05 17:41:07,강원특별자치도,춘천시,효자동,745-6
12011,2021-05-20,1,강원특별자치도 춘천시 석사동 709-6,37.8606455,127.7389131,연탄불고기,정종/대포집/소주방,66.0,2022-09-13 10:33:16,강원특별자치도,춘천시,석사동,709-6
12013,2021-05-25,1,강원특별자치도 춘천시 효자동 667-10,37.8702564,127.7321168,강창푸드,기타,29.64,2021-06-02 10:52:07,강원특별자치도,춘천시,효자동,667-10
12018,2016-03-03,1,강원특별자치도 춘천시 석사동 855-4,37.8522358,127.7486282,예티,기타,81.3,2022-01-20 17:20:33,강원특별자치도,춘천시,석사동,855-4
